Altitude(m)	Range Corrected Signal(m^-1 sr^-1)
8099.06264	7409590375.44
8106.5341	7817562882.82
8114.00556	7239446001.6
8121.47702	6988950897.0
8128.94848	6473177540.13
8136.41994	6087874255.31
8143.8914	7558165334.7
8151.36286	7239816307.16
8158.83432	5588929843.64
8166.30578	6266056166.69
8173.77724	7212876086.49
8181.2487	7159135527.95
8188.72016	6702831580.36
8196.19162	7521199289.75
8203.66308	6592716613.64
8211.13454	5997926099.41
8218.606	6954483092.69
8226.07746	7846821909.82
8233.54892	6437464489.6
8241.02038	7332040448.91
8248.49184	6664965023.48
8255.9633	6745205633.88
8263.43476	7030557091.21
8270.90622	7590539441.12
8278.37768	5890970921.61
8285.84914	7617991640.92
8293.3206	5774698825.59
8300.79206	6749752458.74
8308.26352	7383153881.09
8315.73498	7119833112.6
8323.20644	5677841735.7
8330.6779	6937243419.58
8338.14936	6671593546.58
8345.62082	6683555164.16
8353.09228	7183946549.71
8360.56374	6917207617.97
8368.0352	6649480284.78
8375.50666	6380763210.39
8382.97812	6040780732.91
8390.44958	7529945938.77
8397.92104	6132860764.97
8405.3925	5931826313.72
8412.86396	7145573229.76
8420.33542	6591054436.49
8427.80688	7455091407.54
8435.27834	7112545910.5
8442.7498	6697471072.46
8450.22126	6923548966.69
8457.69272	6649667348.93
8465.16418	6374785048.71
8472.63564	6242471835.69
8480.1071	6397310773.39
8487.57856	6336549543.88
8495.05002	7358032598.92
8502.52148	5635952263.53
8509.99294	5645861628.24
8517.4644	7251818092.53
8524.93586	5883730063.53
8532.40732	6330859717.68
8539.87878	6269022362.45
8547.35024	6791396951.8
8554.8217	6803275212.67
8562.29316	6741850987.95
8569.76462	6753622004.46
8577.23608	6397558394.02
8584.70754	5745433988.55
8592.179	6419868955.62
8599.65046	5543590943.04
8607.12192	6071805613.24
8614.59338	6824463708.69
8622.06484	5126486545.17
8629.5363	7294973125.93
8637.00776	6934621067.18
8644.47922	7170804933.72
8651.95068	6060362046.08
8659.42214	6370775879.22
8666.8936	6006198972.11
8674.36506	5489846686.81
8681.83652	5197810718.43
8689.30798	6339321983.46
8696.77944	6047692451.34
8704.2509	5830796187.87
8711.72236	5537234008.61
8719.19382	7067222727.34
8726.66528	6165483452.17
8734.13674	6176045306.25
8741.6082	7256436194.06
8749.07966	6733020895.14
8756.55112	6361139476.42
8764.02258	6602423569.65
8771.49404	7229198558.91
8778.9655	5854255069.6
8786.43696	6790641692.8
8793.90842	5796868584.44
8801.37988	6891223041.98
8808.85134	7290907186.96
8816.3228	5826456976.63
8823.79426	5524899131.33
8831.26572	6548145704.08
8838.73718	5465504314.6
8846.20864	6648579404.41
8853.6801	5719163039.81
8861.15156	6199939750.3
8868.62302	6760966688.32
8876.09448	5984512642.43
8883.56594	6073509563.64
8891.0374	5451325655.48
8898.50886	4985390637.29
8905.98032	6183513206.48
8913.45178	4843248995.79
8920.92324	7238857987.45
8928.3947	4779785265.86
8935.86616	5586285293.9
8943.33762	5995547252.39
8950.80908	7688025706.59
8958.28054	6015599235.89
8965.752	5623714236.43
8973.22346	5552572259.58
8980.69492	4755293878.27
8988.16638	5328719416.33
8995.63784	6713247652.31
9003.1093	5103284316.19
9010.58076	6086044799.81
9018.05222	5445539800.82
9025.52368	5454566802.67
9032.99514	5137221275.51
9040.4666	6535133706.2
9047.93806	5809153395.44
9055.40952	5572750009.43
9062.88098	6321172065.17
9070.35244	6002513565.43
9077.8239	6177220231.49
9085.29536	7012818597.5
9092.76682	7107035989.75
9100.23828	6373391356.49
9107.70974	6798612875.0
9115.1812	5646560463.87
9122.65266	6654494412.74
9130.12412	5998525617.5
9137.59558	4087947170.08
9145.06704	5516383286.92
9152.5385	6195552355.11
9160.00996	6373483236.22
9167.48142	6383884675.92
9174.95288	5047418430.6
9182.42434	4043839327.8
9189.8958	8019769390.02
9197.36726	5495068030.92
9204.83872	5758186636.33
9212.31018	6276738088.73
9219.78164	4076809752.55
9227.2531	5786263896.47
9234.72456	5283957331.83
9242.19602	6830038254.28
9249.66748	7012198322.29
9257.13894	6509363438.09
9264.6104	5060714025.73
9272.08186	5584708771.12
9279.55332	5163162184.73
9287.02478	5171479802.69
9294.49624	5438967095.97
9301.9677	6139927755.4
9309.43916	6409792026.76
9316.91062	6593694393.14
9324.38208	5734832913.43
9331.85354	6789028918.76
9339.325	6363789456.6
9346.79646	5412986947.85
9354.26792	5421644262.65
9361.73938	4466244688.6
9369.21084	5614543868.45
9376.6823	6854412447.66
9384.15376	5544405039.18
9391.62522	5112224102.86
9399.09668	5473733420.06
9406.56814	5216988585.21
9414.0396	6466017370.43
9421.51106	5943695738.97
9428.98252	5152975030.57
9436.45398	4894004637.87
9443.92544	4723382059.85
9451.3969	5177503238.82
9458.86836	5633043203.44
9466.33982	4925052963.74
9473.81128	6279126887.83
9481.28274	4670929775.69
9488.7542	4318148442.61
9496.22566	5407090975.07
9503.69712	5144641949.72
9511.16858	5695508155.59
9518.64004	6882318443.71
9526.1115	5259684545.99
9533.58296	5995051899.48
9541.05442	5094135020.16
9548.52588	5649162507.96
9555.99734	4927469915.35
9563.4688	3837658893.1
9570.94026	6133730013.95
9578.41172	5501088425.83
9585.88318	4407003938.1
9593.35464	5426233443.55
9600.8261	5434688811.87
9608.29756	6181705818.82
9615.76902	6561175462.51
9623.24048	5367487655.19
9630.71194	5375825498.83
9638.1834	5384169813.45
9645.65486	4741249995.28
9653.12632	5680426398.83
9660.59778	5315914433.64
9668.06924	4856782404.62
9675.5407	4677059748.35
9683.01216	5059328693.52
9690.48362	6475721403.56
9697.95508	6203559947.11
9705.42654	5459559838.58
9712.898	5562309250.44
9720.36946	8405437413.76
9727.84092	5295544546.47
9735.31238	4829800611.66
9742.78384	5501669669.79
9750.2553	4464368786.38
9757.72676	5518558899.06
9765.19822	6289885990.36
9772.66968	5917494302.91
9780.14114	5352638953.8
9787.6126	4881833486.38
9795.08406	4505514825.03
9802.55552	6626372932.08
9810.02698	4807982002.24
9817.49844	6068291033.0
9824.9699	5208760609.6
9832.44136	5893424012.84
9839.91282	5321440681.41
9847.38428	4844670018.81
9854.85574	7085742533.64
9862.3272	6123835741.48
9869.79866	7496898753.32
9877.27012	5459483622.71
9884.74158	5272329944.94
9892.21304	5084591463.94
9899.6845	6660335067.44
9907.15596	7062999153.97
9914.62742	5402559034.78
9922.09888	5706048756.85
9929.57034	6010434540.67
9937.0418	6315717391.05
9944.51326	5237391497.09
9951.98472	5740474312.3
9959.45618	5749096878.58
9966.92764	5956405209.0
9974.3991	4473009137.78
9981.87056	5276814703.86
9989.34202	6581947485.35
9996.81348	5592434215.03
10004.28494	7302253924.05
10011.7564	4205871770.3
10019.22786	5717925436.83
10026.69932	4721109476.95
10034.17078	5533624694.99
10041.64224	6046041349.41
10049.1137	5752087723.42
10056.58516	6064048908.62
10064.05662	4351213723.55
10071.52808	6386390278.46
10078.99954	5278420600.55
10086.471	5794933666.44
10093.94246	4886532863.54
10101.41392	5914155122.1
10108.88538	4594442780.62
10116.35684	4396555428.68
10123.8283	4915511497.52
10131.29976	5230699246.78
10138.77122	5135622305.3
10146.24268	5760871619.58
10153.71414	4016694606.2
10161.1856	5881102501.75
10168.65706	4648935324.72
10176.12852	5587751805.73
10183.59998	6633017119.03
10191.07144	5188742537.28
10198.5429	5300363730.35
10206.01436	5203969946.66
10213.48582	5420222603.25
10220.95728	5114751699.55
10228.42874	5331473648.77
10235.9002	3034244988.11
10243.37166	6186476048.41
10250.84312	4409147764.79
10258.31458	4626043472.26
10265.78604	3895079977.18
10273.2575	3267512816.71
10280.72896	4751974722.19
10288.20042	4758884171.98
10295.67188	4765798641.35
10303.14334	4348099079.56
10310.6148	4567025083.72
10318.08626	6489978632.03
10325.55772	5219975283.53
10333.02918	3625959869.5
10340.50064	5555872543.12
10347.9721	4600179421.98
10355.44356	5143000735.12
10362.91502	4291304708.16
10370.38648	4942764327.62
10377.85794	6242288257.11
10385.3294	5388439134.66
10392.80086	3884050737.37
10400.27232	5295790925.6
10407.74378	4220191247.79
10415.21524	5527973064.93
10422.6867	5970436596.63
10430.15816	5652634832.65
10437.62962	6968065408.91
10445.10108	4796042003.68
10452.57254	4912162020.77
10460.044	4590949359.42
10467.51546	4926216840.54
10474.98692	4494350375.9
10482.45838	3841472401.75
10489.92984	5277452601.19
10497.4013	4183018676.66
10504.87276	4630384677.49
10512.34422	3752898578.75
10519.81568	3758235085.12
10527.28714	5425932000.89
10534.7586	4767749721.14
10542.23006	3774267353.11
10549.70152	5671654462.13
10557.17298	5122421305.11
10564.64444	5352897714.41
10572.1159	5584010944.77
10579.58736	4360701972.86
10587.05882	5263549846.95
10594.53028	5158737542.4
10602.00174	4379199097.27
10609.4732	4835617191.14
10616.94466	6082344970.77
10624.41612	4962126458.48
10631.88758	3612663591.1
10639.35904	4523310592.85
10646.8305	5549860785.1
10654.30196	5898195247.24
10661.77342	4656062974.34
10669.24488	5004089286.16
10676.71634	5581061627.56
10684.1878	4903964289.91
10691.65926	4567890646.17
10699.13072	3658505885.31
10706.60218	4122142635.46
10714.07364	4242689181.69
10721.5451	5513075346.73
10729.01656	4484755585.59
10736.48802	6104814388.19
10743.95948	4612689305.7
10751.43094	5197073295.9
10758.9024	4046759170.61
10766.37386	3820552008.83
10773.84532	5334841147.33
10781.31678	4877295771.79
10788.78824	4651262149.43
10796.2597	4308028900.92
10803.73116	5364479096.69
10811.20262	4203080391.18
10818.67408	4677066605.62
10826.14554	5386761436.56
10833.617	4807362859.12
10841.08846	3873762398.96
10848.55992	5526781209.78
10856.03138	3648741800.34
10863.50284	4715907130.43
10870.9743	5195108494.89
10878.44576	5083911409.3
10885.91722	4616884427.36
10893.38868	3436564954.4
10900.86014	5104883176.98
10908.3316	4040958074.12
10915.80306	4761424067.53
10923.27452	6199759447.39
10930.74598	4177063020.47
10938.21744	2866684634.32
10945.6889	7063885900.02
10953.16036	4914041727.87
10960.63182	4680477127.85
10968.10328	4325962452.6
10975.57474	3488615455.69
10983.0462	4337757845.77
10990.51766	5551576348.86
10997.98912	4107657768.66
11005.46058	5082202021.77
11012.93204	3391119432.41
11020.4035	3517171534.05
11027.87496	3278714144.56
11035.34642	4013831575.29
11042.81788	4141212355.78
11050.28934	4391035846.14
11057.7608	5619716436.9
11065.23226	5504873848.95
11072.70372	4654076980.79
11080.17518	5888062725.65
11087.64664	4789582976.21
11095.1181	3565023658.11
11102.58956	5172304087.59
11110.06102	3204332514.34
11117.53248	5186236213.5
11125.00394	4945677878.09
11132.4754	6315575154.77
11139.94686	5455366369.28
11147.41832	3971507329.03
11154.88978	3727969717.48
11162.36124	3857563629.68
11169.8327	4736085570.25
11177.30416	4367627204.85
11184.77562	4748765847.22
11192.24708	5256177921.6
11199.71854	5137764162.57
11207.19	4014211401.97
11214.66146	5403020416.22
11222.13292	5536158309.37
11229.60438	3904180289.89
11237.07584	3909377201.51
11244.5473	4926096321.54
11252.01876	4932644803.79
11259.49022	4178540915.67
11266.96168	3295477285.94
11274.43314	4443864978.29
11281.9046	3940631258.65
11289.37606	3818402354.25
11296.84752	3185364346.7
11304.31898	2806216302.13
11311.79044	3961536427.59
11319.2619	3838645671.23
11326.73336	4100304639.93
11334.20482	3078002205.69
11341.67628	4497031384.58
11349.14774	4245351969.83
11356.6192	3735052277.97
11364.09066	4256538663.19
11371.56212	4262137529.62
11379.03358	4397222481.09
11386.50504	4532651296.03
11393.9765	4798247009.84
11401.44796	4024583762.5
11408.91942	4029860174.6
11416.39088	3644138101.07
11423.86234	4040423368.43
11431.3338	3653683972.82
11438.80526	5490309311.97
11446.27672	5366466590.75
11453.74818	4586344624.09
11461.21964	3410094064.32
11468.6911	4072195906.94
11476.16256	3945801120.82
11483.63402	5137805207.89
11491.10548	2899719293.15
11498.57694	4622315816.71
11506.0484	3172044028.8
11513.51986	5164581997.52
11520.99132	2383889008.28
11528.46278	3716036495.79
11535.93424	3587776916.17
11543.4057	4391927091.5
11550.87716	3863923221.27
11558.34862	4403305136.2
11565.82008	3472622319.43
11573.29154	4012874669.01
11580.763	5225084231.96
11588.23446	3083233604.58
11595.70592	3759512666.1
11603.17738	4572161311.59
11610.64884	3499594041.97
11618.1203	4448964508.3
11625.59176	4184379721.52
11633.06322	4460416149.66
11640.53468	4601649537.73
11648.00614	5014586698.51
11655.4776	5700272633.21
11662.94906	5163485494.26
11670.42052	4761507080.37
11677.89198	2722008295.49
11685.36344	4227517371.72
11692.8349	4506369908.44
11700.30636	5059719363.2
11707.77782	4517895146.46
11715.24928	4935404482.3
11722.72074	3704902014.53
11730.1922	5223197647.5
11737.66366	3989898787.74
11745.13512	4132928041.65
11752.60658	4138187892.27
11760.07804	3175355039.24
11767.5495	4287192849.43
11775.02096	3738034157.68
11782.49242	3048643722.7
11789.96388	3608524325.65
11797.43534	3195560874.61
11804.9068	2781542258.15
11812.37826	5296645354.77
11819.84972	3207715136.38
11827.32118	3631428262.61
11834.79264	3636017744.95
11842.2641	3360131687.58
11849.73556	5189783965.84
11857.20702	4774550448.38
11864.67848	3654404657.46
11872.14994	3940904519.77
11879.6214	4369242526.64
11887.09286	5646466947.42
11894.56432	4097279924.1
11902.03578	4527404244.44
11909.50724	4391253789.18
11916.9787	4112736483.5
11924.45016	4971050206.18
11931.92162	5689135311.69
11939.39308	3700574820.8
11946.86454	4276118067.22
11954.336	4853092826.86
11961.80746	4572991413.22
11969.27892	4435442228.29
11976.75038	2576228191.98
11984.22184	3297551318.61
11991.6933	3876867093.11
11999.16476	4169659494.99
12006.63622	3165738520.49
12014.10768	2881002115.6
12021.57914	2740068200.77
12029.0506	3611663536.1
12036.52206	2891762151.49
12043.99352	3620642186.55
12051.46498	3479897883.61
12058.93644	4211303775.93
12066.4079	4507720259.9
12073.87936	3347075801.88
12081.35082	3643137579.39
12088.82228	4670622386.79
12096.29374	4676397498.93
12103.7652	3949670519.17
12111.23666	3954548160.59
12118.70812	4253154984.97
12126.17958	2493870161.26
12133.65104	3969199144.63
12141.1225	3826681970.34
12148.59396	3831393181.92
12156.06542	3983877218.31
12163.53688	2805162894.01
12171.00834	4289944538.6
12178.4798	3998582381.64
12185.95126	4300484938.9
12193.42272	4454439546.55
12200.89418	3715590997.04
12208.36564	3720143022.33
12215.8371	3575471158.25
12223.30856	3729255432.94
12230.78002	3584223838.35
12238.25148	3588604190.93
12245.72294	3592987218.54
12253.1944	5549202970.23
12260.66586	2850141662.19
12268.13732	3756659544.83
12275.60878	4213308362.91
12283.08024	2558824060.69
12290.5517	4525687526.27
12298.02316	3170019191.58
12305.49462	4839549323.06
12312.96608	4238991377.89
12320.43754	3788757802.18
12327.909	4401263775.44
12335.38046	4254438646.16
12342.85192	2888480037.12
12350.32338	2434386581.95
12357.79484	3048193262.42
12365.2663	3816379274.32
12372.73776	3820992606.36
12380.20922	3059260823.41
12387.68068	4137136895.7
12395.15214	4295768712.2
12402.6236	3685648729.03
12410.09506	3228059228.99
12417.56652	3386143243.8
12425.03798	4316508663.77
12432.50944	3394297709.83
12439.9809	2934119246.06
12447.45236	4177157334.06
12454.92382	2475797032.7
12462.39528	3565947358.8
12469.86674	4658707392.34
12477.3382	2484716138.17
12484.80966	2643563209.3
12492.28112	3739127818.44
12499.75258	4837308498.82
12507.22404	2965925184.42
12514.6955	4379028192.68
12522.16696	4070649113.11
12529.63842	2819573427.29
12537.10988	4237549186.9
12544.58134	3141035759.08
12552.0528	5508088871.11
12559.52426	2833040027.49
12566.99572	3783987978.98
12574.46718	4104723157.39
12581.93864	2526550671.85
12589.4101	3163525203.45
12596.88156	2056511268.48
12604.35302	4124257802.77
12611.82448	3015741892.9
12619.29594	3178562735.23
12626.7674	2863457179.33
12634.23886	2866846888.62
12641.71032	3988928481.78
12649.18178	3513639521.49
12656.65324	4639127631.04
12664.1247	3361565940.58
12671.59616	3847241607.84
12679.06762	4655573565.43
12686.53908	3534424093.27
12694.01054	3538588362.83
12701.482	1445495699.17
12708.95346	4677546743.48
12716.42492	3389388419.16
12723.89638	2260089645.68
12731.36784	2911095578.31
12738.8393	2103123226.18
12746.31076	4055212212.24
12753.78222	3897308703.53
12761.25368	3739026712.34
12768.72514	2765164195.25
12776.1966	1789013947.2
12783.66806	3588750832.74
12791.13952	4083786725.49
12798.61098	3269536682.63
12806.08244	2781367876.92
12813.5539	2292052803.13
12821.02536	4431649516.96
12828.49682	3613964461.31
12835.96828	4606747803.92
12843.43974	4282204395.46
12850.9112	4122042130.01
12858.38266	3630822581.7
12865.85412	3138452634.42
12873.32558	2976376306.34
12880.79704	3311662050.42
12888.2685	2484967675.32
12895.73996	3485650287.07
12903.21142	2657226124.59
12910.68288	3493732951.69
12918.15434	3164020371.03
12925.6258	3501824976.66
12933.09726	3171344489.81
12940.56872	3007551405.59
12948.04018	3011025331.27
12955.51164	3853727671.37
12962.9831	2849940267.23
12970.45456	2853226447.72
12977.92602	3024941085.5
12985.39748	3871527775.5
12992.86894	2019023133.77
13000.3404	3880443207.84
13007.81186	3377295260.93
13015.28332	3042380894.2
13022.75478	4063427723.76
13030.22624	3898304833.07
13037.6977	2032979473.35
13045.16916	3737074587.55
13052.64062	2719127977.39
13060.11208	3404507889.74
13067.58354	2725357363.62
13075.055	3754217109.04
13082.52646	2902746375.86
13089.99792	3420106989.09
13097.46938	3252468630.87
13104.94084	4114877807.1
13112.4123	3087958999.6
13119.88376	3263610393.65
13127.35522	3956638368.45
13134.82668	3271048819.48
13142.29814	3102051207.2
13149.7696	2759746390.91
13157.24106	3109109341.9
13164.71252	3459260728.46
13172.18398	3810201220.43
13179.65544	3640821535.16
13187.1269	2949349357.27
13194.59836	2778594917.07
13202.06982	3478921164.74
13209.54128	2959383994.84
13217.01274	2613353809.51
13224.4842	3665631150.18
13231.95566	1743843119.86
13239.42712	3849202173.03
13246.89858	1747784007.01
13254.37004	2979504394.67
13261.8415	2982864421.91
13269.31296	2810151676.23
13276.78442	2637044147.85
13284.25588	3875313136.11
13291.72734	2819653450.27
13299.1988	1407874762.23
13306.67026	4596671609.68
13314.14172	2651904891.31
13321.61318	3187278183.81
13329.08464	1947202890.85
13336.5561	3372296294.42
13344.02756	3554138907.58
13351.49902	3023332442.33
13358.97048	2491330808.31
13366.44194	2315456540.95
13373.9134	2318045812.81
13381.38486	3036882374.68
13388.85632	2681751644.42
13396.32778	3043668701.9
13403.79924	3586050207.96
13411.2707	1971289512.4
13418.74216	3954175599.8
13426.21362	2696737654.06
13433.68508	1977884287.32
13441.15654	3967396573.36
13448.628	4514405253.26
13456.09946	2708756525.65
13463.57092	3074300902.93
13471.04238	3259182931.16
13478.51384	1809436539.94
13485.9853	2538930321.18
13493.45676	1813450818.33
13500.92822	4367310504.73
13508.39968	2364900130.41
13515.87114	2367516893.84
13523.3426	3101658284.51
13530.81406	2922003548.86
13538.28552	2375375865.68
13545.75698	1644048288.16
13553.22844	1829552411.42
13560.6999	3670495932.29
13568.17136	2201779477.69
13575.64282	2204205012.6
13583.11428	3498138837.59
13590.58574	2024356067.49
13598.0572	3505839746.29
13605.52866	2769251735.37
13613.00012	2586980260.85
13620.47158	2404303508.96
13627.94304	4635591954.28
13635.4145	2781430947.66
13642.88596	2598351588.95
13650.35742	2787530575.1
13657.82888	3536728053.0
13665.30034	2420156016.64
13672.7718	3544471297.65
13680.24326	1302557427.34
13687.71472	3364869475.24
13695.18618	2805869542.59
13702.65764	2621169056.53
13710.1291	2624028253.54
13717.60056	3567751834.75
13725.07202	1687863313.51
13732.54348	2632615196.0
13740.01494	1691540574.54
13747.4864	3016334381.8
13754.95786	3776409359.98
13762.42932	3022895194.18
13769.90078	1698907100.72
13777.37224	3219279119.84
13784.8437	3602815524.2
13792.31516	3036038201.27
13799.78662	2658460186.18
13807.25808	2470699268.91
13814.72954	2664220661.6
13822.201	2476049996.68
13829.67246	4391325934.46
13837.14392	3055806167.73
13844.61538	3634127190.38
13852.08684	1911127885.84
13859.5583	4218238343.71
13867.02976	3261314963.63
13874.50122	3649833826.61
13881.97268	2690219950.22
13889.44414	2114366577.36
13896.9156	3468511766.96
13904.38706	2892246413.53
13911.85852	2121196289.99
13919.32998	2898466296.5
13926.80144	2319711348.26
13934.2729	2710528899.07
13941.74436	2130319704.36
13949.21582	1938022995.05
13956.68728	1550521393.86
13964.15874	1747179654.67
13971.6302	2725082048.22
13979.10166	3118827920.2
13986.57312	2926538445.51
13994.04458	2929665924.26
14001.51604	3520922427.47
14008.9875	3132177623.17
14016.45896	3135519503.57
14023.93042	3335533790.25
14031.40188	1567166700.2
14038.87334	2554285941.95
14046.3448	2951605041.52
14053.81626	3152255633.46
14061.28772	3946487454.4
14068.75918	3158962558.44
14076.23064	2567897886.63
14083.7021	2967325946.03
14091.17356	3169036309.88
14098.64502	3768713164.94
14106.11648	1981865920.59
14113.58794	2183159275.36
14121.0594	1387854057.31
14128.53086	1988169227.25
14136.00232	3189231922.99
14143.47378	4392831198.42
14150.94524	2394981044.18
14158.4167	3600275311.58
14165.88816	3403403689.65
14173.35962	2402574110.1
14180.83108	3611683623.35
14188.30254	2608950759.41
14195.774	2007139194.61
14203.24546	2614449073.5
14210.71692	1203589073.27
14218.18838	3630737579.33
14225.65984	3432184988.1
14233.1313	2828045091.38
14240.60276	3844988781.72
14248.07422	3240001598.9
14255.54568	2227297585.67
14263.01714	3246801180.66
14270.4886	3046556799.45
14277.96006	1826586885.54
14285.43152	2236646148.69
14292.90298	3668995877.7
14300.37444	1423324935.5
14307.8459	3267242690.6
14315.31736	2450942600.97
14322.78882	4299782180.05
14330.26028	3072131141.0
14337.73174	2458623795.32
14345.2032	1638047444.6
14352.67466	3699746887.33
14360.14612	3291172193.54
14367.61758	2262455646.78
14375.08904	2264809306.59
14382.5605	3094596376.18
14390.03196	2890739356.55
14397.50342	1028148999.46
14404.97488	2689242784.76
14412.44634	1861158741.15
14419.9178	2694825020.49
14427.38926	1865020065.3
14434.86072	2908778247.92
14442.33218	2286047308.42
14449.80364	2288413204.57
14457.2751	1454729111.09
14464.74656	1874690881.68
14472.21802	1457737857.15
14479.68948	2926873247.82
14487.16094	2510138871.93
14494.6324	3563200488.25
14502.10386	3146252804.84
14509.57532	1044217768.8
14517.04678	1888272039.03
14524.51824	1468292945.52
14531.9897	2948054995.99
14539.46116	3162483125.11
14546.93262	2530894453.86
14554.40408	1686172197.87
14561.87554	3172241359.87
14569.347	2538699829.2
14576.81846	2541304291.53
14584.28992	1054999501.85
14591.76138	2759436722.21
14599.23284	2549125690.22
14606.7043	1911668062.15
14614.17576	1486475966.68
14621.64722	2770751673.84
14629.11868	2987595142.42
14636.59014	2133728518.43
14644.0616	2350355999.98
14651.53306	2352754934.25
14659.00452	2355155092.15
14666.47598	2357556473.68
14673.94744	2790608545.8
14681.4189	2577906968.57
14688.89036	3012058460.11
14696.36182	3231106439.14
14703.83328	1720973596.48
14711.30474	1939145484.89
14718.7762	4107539388.78
14726.24766	2810536317.06
14733.71912	1727976533.69
14741.19058	3250848387.75
14748.66204	2384052430.39
14756.1335	2168725019.66
14763.60496	2824813847.14
14771.07642	2391304296.72
14778.54788	1956913077.88
14786.01934	2614771360.36
14793.4908	2617414545.79
14800.96226	2620059066.51
14808.43372	2184125504.03
14815.90518	2844863160.08
14823.37664	2408268145.32
14830.8481	1750834280.71
14838.31956	2853477426.65
14845.79102	2856351742.68
14853.26248	3079846911.94
14860.73394	1537056236.12
14868.2054	1980729245.08
14875.67686	2425291951.99
14883.14832	2206220714.99
14890.61978	2430166909.46
14898.09124	1322840610.67
14905.5627	3545925758.48
14913.03416	3104684286.49
14920.50562	1994688532.09
14927.97708	3333753715.53
14935.44854	1998685902.9
14942.92	2893849521.32
14950.39146	2002687275.07
14957.86292	2452164787.94
14965.33438	2454615114.83
14972.80584	2457066665.36
14980.2773	3132745563.47
14987.74876	2461973437.31
14995.22022	2689285288.18
15002.69168	2691965861.44
15010.16314	1568122782.53
15017.6346	3373919060.73
15025.10606	2474261780.77
15032.57752	442917638.314
15040.04898	2705388756.92
15047.52044	4066644570.2
15054.9919	2257461699.85
15062.46336	1579069505.2
15069.93482	1126430559.98
15077.40628	1127547773.46
15084.87774	2493986759.28
15092.3492	2496457887.95
15099.82066	1586911904.39
15107.29212	1816712990.58
15114.76358	1361598225.35
15122.23504	2735036631.56
15129.7065	1822107829.46
15137.17796	3886115295.81
15144.64942	2513790050.36
15152.12088	2286684200.93
15159.59234	1829313389.72
15167.0638	3211355947.41
15174.53526	3444787144.54
15182.00672	1604233563.2
15189.47818	1605812921.77
15196.94964	2300234892.47
15204.4211	2764846074.99
15211.89256	2073359010.3
15219.36402	2770283332.43
15226.83548	1845577889.13
15234.30694	1615305391.28
15241.7784	3010761041.98
15249.24986	1851015385.49
15256.72132	2085597207.11
15264.19278	1621649245.33
15271.66424	1156789694.15
15279.1357	2792085773.36
15286.60716	925374219.518
15294.07862	2563640895.55
15301.55008	1863733981.41
15309.02154	2334286759.5
15316.493	2571160737.7
15323.96446	3043317572.56
15331.43592	2106074229.23
15338.90738	1402281194.49
15346.37884	2345692981.27
15353.8503	2347977561.59
15361.32176	2822203666.32
15368.79322	2824949668.27
15376.26468	2591267489.98
15383.73614	1883808327.5
15391.2076	3543863499.94
15398.67906	1413231128.09
15406.15052	1651952337.96
15413.62198	2841453720.81
15421.09344	1892968578.17
15428.5649	1418722064.65
15436.03636	1896638899.32
15443.50782	1659973459.15
15450.97928	706648971.705
15458.45074	2380078444.84
15465.9222	1425600707.0
15473.39366	3342385722.55
15480.86512	2147328376.38
15488.33658	1909513017.32
15495.80804	2151475798.64
15503.2795	1913199335.03
15510.75096	4080294385.02
15518.22242	953628299.223
15525.69388	2641876988.19
15533.16534	1920582634.82
15540.6368	2888476250.11
15548.10826	1440792275.97
15555.57972	1442177320.13
15563.05118	1201354467.68
15570.52264	717625878.837
15577.9941	1446336445.07
15585.46556	1690630887.58
15592.93702	1205972837.15
15600.40848	4127601750.84
15607.87994	1695497176.9
15615.3514	721764030.063
15622.82286	1942817849.15
15630.29432	2677594861.81
15637.76578	1946536159.98
15645.23724	2437943545.03
15652.7087	1705250735.94
15660.18016	2197361534.09
15667.65162	1953983445.99
15675.12308	3184394907.11
15682.59454	1711768649.68
15690.066	2205756412.92
15697.53746	2700682998.1
15705.00892	2209959854.39
15712.48038	1471416956.56
15719.95184	731465982.122
15727.4233	1968920675.51
15734.89476	2465965654.56
15742.36622	2220485964.07
15749.83768	1726479413.15
15757.30914	1976410619.01
15764.7806	984172097.17
15772.25206	2228924858.0
15779.72352	1733037733.6
15787.19498	1734679256.34
15794.66644	1985793044.09
15802.1379	1737964632.99
15809.60936	2489439731.23
15817.08082	240172843.84
15824.55228	2243731435.57
15832.02374	1744544710.9
15839.4952	3251529322.15
15846.96666	1496713059.85
15854.43812	2754940760.79
15861.90958	2254337572.7
15869.38104	2004624546.56
15876.8525	2258587029.95
15884.32396	2765336754.42
15891.79542	2010291326.9
15899.26688	3023328780.36
15906.73834	3279195247.04
15914.2098	1256179884.85
15921.68126	2017859475.79
15929.15272	2019753734.76
15936.62418	1259720911.66
15944.09564	752473989.901
15951.5671	2279894336.79
15959.03856	2536721481.13
15966.51002	2284167802.28
15973.98148	1265633698.24
15981.45294	3054665783.36
15988.9244	1779294096.14
15996.39586	3060380778.9
16003.86732	1526497664.41
16011.33878	2297012206.97
16018.81024	759542753.255
16026.2817	4356035318.97
16033.75316	1789285433.15
16041.22462	1533632488.36
16048.69608	3337985970.45
16056.16754	2052092107.94
16063.639	2312042861.38
16071.11046	2055913507.68
16078.58192	2316346337.16
16086.05338	1800977348.88
16093.52484	766644563.656
16100.9963	2582051135.25
16108.46776	1287034358.53
16115.93922	1028505047.89
16123.41068	1549387656.86
16130.88214	1290618578.73
16138.3536	1552260883.24
