Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
4019.64548	6.34266381479e-07	5.37610373108e-06
4027.11694	4.94242729546e-07	5.37186409105e-06
4034.5884	9.27969833484e-07	5.36762700936e-06
4042.05986	7.71523945773e-07	5.36339248493e-06
4049.53132	9.17618567387e-07	5.35916051668e-06
4057.00278	6.8543891834e-07	5.35493110356e-06
4064.47424	7.17906857505e-07	5.35070424449e-06
4071.9457	7.21937599895e-07	5.34647993841e-06
4079.41716	6.45314282251e-07	5.34225818424e-06
4086.88862	5.90658291069e-07	5.33803898092e-06
4094.36008	1.11537503416e-06	5.33382232738e-06
4101.83154	4.33640395815e-07	5.32960822255e-06
4109.303	6.04430681093e-07	5.32539666536e-06
4116.77446	6.00548008643e-07	5.32118765475e-06
4124.24592	1.11652892321e-06	5.31698118965e-06
4131.71738	9.02199369384e-07	5.31277726899e-06
4139.18884	7.62586159401e-07	5.30857589171e-06
4146.6603	6.69028456405e-07	5.30437705674e-06
4154.13176	7.2467737764e-07	5.300180763e-06
4161.60322	6.47703965945e-07	5.29598700945e-06
4169.07468	5.93918851906e-07	5.29179579501e-06
4176.54614	1.02762604471e-06	5.28760711861e-06
4184.0176	4.05397415439e-07	5.2834209792e-06
4191.48906	7.18097681847e-07	5.2792373757e-06
4198.96052	4.03144100132e-07	5.27505630705e-06
4206.43198	8.17694717694e-07	5.27087777219e-06
4213.90344	8.18616847379e-07	5.26670177005e-06
4221.3749	4.4929823187e-07	5.26252829958e-06
4228.84636	9.2595413844e-07	5.25835735969e-06
4236.31782	8.19459027236e-07	5.25418894934e-06
4243.78928	4.25412729444e-07	5.25002306746e-06
4251.26074	5.56602421219e-07	5.24585971299e-06
4258.7322	7.34005355416e-07	5.24169888486e-06
4266.20366	4.1722009419e-07	5.23754058201e-06
4273.67512	5.68949210125e-07	5.23338480338e-06
4281.14658	6.89733096375e-07	5.2292315479e-06
4288.61804	7.3338450979e-07	5.22508081453e-06
4296.0895	8.82269619803e-07	5.22093260218e-06
4303.56096	6.83576449796e-07	5.21678690981e-06
4311.03242	4.95619899096e-07	5.21264373635e-06
4318.50388	8.10343910868e-07	5.20850308075e-06
4325.97534	5.54486178113e-07	5.20436494193e-06
4333.4468	4.49704511311e-07	5.20022931884e-06
4340.91826	7.00377751415e-07	5.19609621043e-06
4348.38972	9.40220583404e-07	5.19196561563e-06
4355.86118	8.15825828954e-07	5.18783753337e-06
4363.33264	3.48650185725e-07	5.18371196262e-06
4370.8041	7.39380551987e-07	5.17958890229e-06
4378.27556	4.87449680572e-07	5.17546835134e-06
4385.74702	7.92337851102e-07	5.17135030871e-06
4393.21848	1.00334913142e-06	5.16723477334e-06
4400.68994	8.53971834648e-07	5.16312174416e-06
4408.1614	9.05803567034e-07	5.15901122013e-06
4415.63286	9.15824116788e-07	5.15490320019e-06
4423.10432	3.25096411232e-07	5.15079768327e-06
4430.57578	1.1894943534e-06	5.14669466833e-06
4438.04724	6.45030359078e-07	5.1425941543e-06
4445.5187	5.52382650355e-07	5.13849614013e-06
4452.99016	1.00496982008e-06	5.13440062476e-06
4460.46162	4.87579279422e-07	5.13030760714e-06
4467.93308	4.42877206461e-07	5.1262170862e-06
4475.40454	7.17939188004e-07	5.12212906091e-06
4482.876	6.88709595845e-07	5.11804353019e-06
4490.34746	4.01898357602e-07	5.113960493e-06
4497.81892	4.43674084673e-07	5.10987994828e-06
4505.29038	8.93105404798e-07	5.10580189497e-06
4512.76184	5.81189805921e-07	5.10172633203e-06
4520.2333	1.83504878339e-07	5.0976532584e-06
4527.70476	6.96374751944e-07	5.09358267302e-06
4535.17622	7.25123538718e-07	5.08951457484e-06
4542.64768	8.44794233111e-07	5.08544896281e-06
4550.11914	5.24994706126e-07	5.08138583587e-06
4557.5906	7.73649192516e-07	5.07732519297e-06
4565.06206	8.56345324046e-07	5.07326703307e-06
4572.53352	7.32037642598e-07	5.0692113551e-06
4580.00498	1.03889664981e-06	5.06515815802e-06
4587.47644	8.29054391696e-07	5.06110744077e-06
4594.9479	7.02405750467e-07	5.0570592023e-06
4602.41936	6.6027403606e-07	5.05301344156e-06
4609.89082	1.002628503e-06	5.04897015751e-06
4617.36228	5.59299225659e-07	5.04492934908e-06
4624.83374	9.19373080308e-07	5.04089101523e-06
4632.3052	4.95256803181e-07	5.03685515491e-06
4639.77666	2.18258721948e-07	5.03282176707e-06
4647.24812	4.83754693108e-07	5.02879085066e-06
4654.71958	5.58571436872e-07	5.02476240463e-06
4662.19104	9.25257502211e-07	5.02073642793e-06
4669.6625	4.02207875112e-07	5.01671291951e-06
4677.13396	6.40059050967e-07	5.01269187832e-06
4684.60542	6.59183510431e-07	5.00867330332e-06
4692.07688	6.0434028094e-07	5.00465719345e-06
4699.54834	6.72601117061e-07	5.00064354767e-06
4707.0198	2.93748717756e-07	4.99663236493e-06
4714.49126	8.18014210945e-07	4.99262364419e-06
4721.96272	8.21194347847e-07	4.98861738439e-06
4729.43418	6.06013092329e-07	4.98461358449e-06
4736.90564	8.68721734982e-07	4.98061224344e-06
4744.3771	8.80243503216e-07	4.97661336019e-06
4751.84856	7.47250763116e-07	4.9726169337e-06
4759.32002	9.11309047887e-07	4.96862296293e-06
4766.79148	5.45741657229e-07	4.96463144683e-06
4774.26294	5.20226372654e-07	4.96064238434e-06
4781.7344	9.43420016699e-07	4.95665577444e-06
4789.20586	9.37375463148e-07	4.95267161606e-06
4796.67732	6.69807179475e-07	4.94868990817e-06
4804.14878	8.80160523172e-07	4.94471064973e-06
4811.62024	9.52136667832e-07	4.94073383968e-06
4819.0917	7.60204132879e-07	4.93675947698e-06
4826.56316	8.75903062594e-07	4.9327875606e-06
4834.03462	9.1268392814e-07	4.92881808948e-06
4841.50608	4.49854044064e-07	4.92485106259e-06
4848.97754	7.07829059943e-07	4.92088647888e-06
4856.449	5.36532388392e-07	4.9169243373e-06
4863.92046	1.28524927061e-07	4.91296463682e-06
4871.39192	7.49699856133e-07	4.90900737639e-06
4878.86338	5.21593317862e-07	4.90505255498e-06
4886.33484	2.54445142688e-07	4.90110017153e-06
4893.8063	6.63179065315e-07	4.89715022501e-06
4901.27776	8.73418002594e-07	4.89320271438e-06
4908.74922	7.25109988635e-07	4.88925763859e-06
4916.22068	7.60751889134e-07	4.88531499661e-06
4923.69214	1.07626060348e-06	4.88137478739e-06
4931.1636	6.46241404993e-07	4.87743700989e-06
4938.63506	7.56511552097e-07	4.87350166308e-06
4946.10652	3.48985454149e-07	4.86956874591e-06
4953.57798	7.70405632025e-07	4.86563825735e-06
4961.04944	8.82343323867e-07	4.86171019635e-06
4968.5209	7.66223684344e-07	4.85778456188e-06
4975.99236	6.67899851548e-07	4.85386135289e-06
4983.46382	1.74043261674e-07	4.84994056835e-06
4990.93528	7.17863771577e-07	4.84602220722e-06
4998.40674	5.49798429101e-07	4.84210626847e-06
5005.8782	5.74484907135e-07	4.83819275105e-06
5013.34966	4.52768737639e-07	4.83428165392e-06
5020.82112	4.86566746319e-07	4.83037297606e-06
5028.29258	1.21945118969e-06	4.82646671642e-06
5035.76404	4.87284528534e-07	4.82256287396e-06
5043.2355	7.59374281142e-07	4.81866144765e-06
5050.70696	7.45286223135e-07	4.81476243646e-06
5058.17842	4.40967855854e-07	4.81086583934e-06
5065.64988	7.6569912484e-07	4.80697165526e-06
5073.12134	3.78297311035e-07	4.80307988319e-06
5080.5928	2.39718499746e-07	4.79919052209e-06
5088.06426	5.867870629e-07	4.79530357092e-06
5095.53572	4.37994906888e-07	4.79141902865e-06
5103.00718	2.26262477637e-07	4.78753689425e-06
5110.47864	1.56033899951e-07	4.78365716668e-06
5117.9501	6.7205347584e-07	4.7797798449e-06
5125.42156	6.45110510742e-07	4.77590492789e-06
5132.89302	5.73849332816e-08	4.77203241461e-06
5140.36448	9.63628807967e-07	4.76816230402e-06
5147.83594	5.61380182078e-07	4.76429459509e-06
5155.3074	7.21720007567e-07	4.7604292868e-06
5162.77886	6.51746618656e-07	4.7565663781e-06
5170.25032	7.28997048711e-07	4.75270586797e-06
5177.72178	6.47645043886e-07	4.74884775537e-06
5185.19324	6.29280417902e-07	4.74499203928e-06
5192.6647	1.11337310914e-06	4.74113871865e-06
5200.13616	4.53207884925e-07	4.73728779246e-06
5207.60762	2.82169050284e-07	4.73343925967e-06
5215.07908	4.98742858496e-07	4.72959311927e-06
5222.55054	7.17302855297e-07	4.72574937021e-06
5230.022	7.41744624054e-07	4.72190801146e-06
5237.49346	7.66297176275e-07	4.718069042e-06
5244.96492	5.53384768526e-08	4.71423246079e-06
5252.43638	4.61320205938e-07	4.71039826681e-06
5259.90784	2.62884952525e-07	4.70656645902e-06
5267.3793	3.39871766439e-07	4.7027370364e-06
5274.85076	1.39070443874e-07	4.69890999792e-06
5282.32222	1.26266625274e-07	4.69508534255e-06
5289.79368	3.15075941673e-07	4.69126306925e-06
5297.26514	1.79182373553e-07	4.68744317701e-06
5304.7366	4.59756512059e-07	4.6836256648e-06
5312.20806	5.6152760488e-07	4.67981053158e-06
5319.67952	8.23445013967e-07	4.67599777633e-06
5327.15098	2.99879724839e-07	4.67218739803e-06
5334.62244	8.06423527489e-08	4.66837939564e-06
5342.0939	1.23729488407e-07	4.66457376814e-06
5349.56536	6.97835529036e-07	4.6607705145e-06
5357.03682	9.99441907542e-07	4.65696963369e-06
5364.50828	5.83102462845e-07	4.6531711247e-06
5371.97974	6.93006953482e-08	4.64937498649e-06
5379.4512	1.82790661455e-07	4.64558121804e-06
5386.92266	2.97204997794e-07	4.64178981832e-06
5394.39412	3.77202092737e-07	4.63800078632e-06
5401.86558	3.98685694095e-07	4.63421412099e-06
5409.33704	4.55869759932e-07	4.63042982133e-06
5416.8085	2.5139162387e-07	4.6266478863e-06
5424.27996	1.8837112696e-07	4.62286831488e-06
5431.75142	2.68603940919e-07	4.61909110606e-06
5439.22288	3.37425364717e-07	4.61531625879e-06
5446.69434	6.00034126298e-07	4.61154377207e-06
5454.1658	6.34684592423e-07	4.60777364486e-06
5461.63726	1.2210181276e-07	4.60400587615e-06
5469.10872	9.10869626807e-07	4.60024046491e-06
5476.58018	5.29978941713e-08	4.59647741013e-06
5484.05164	-2.60582253896e-08	4.59271671077e-06
5491.5231	5.10707513047e-07	4.58895836582e-06
5498.99456	2.23070137874e-07	4.58520237425e-06
5506.46602	8.88988158565e-07	4.58144873505e-06
5513.93748	3.14605174923e-07	4.57769744719e-06
5521.40894	2.22588441146e-07	4.57394850965e-06
5528.8804	5.93968862e-07	4.57020192142e-06
5536.35186	3.89345398743e-07	4.56645768147e-06
5543.82332	2.20649935509e-07	4.56271578878e-06
5551.29478	2.02489788931e-07	4.55897624233e-06
5558.76624	1.84067495851e-07	4.5552390411e-06
5566.2377	3.77487392025e-08	4.55150418407e-06
5573.70916	3.89480175812e-07	4.54777167023e-06
5581.18062	3.58759092132e-07	4.54404149856e-06
5588.65208	4.82390086506e-07	4.54031366803e-06
5596.12354	1.8005831315e-07	4.53658817763e-06
5603.595	4.59107834044e-07	4.53286502634e-06
5611.06646	7.53634714034e-07	4.52914421314e-06
5618.53792	5.2782901231e-07	4.52542573702e-06
5626.00938	7.98373608403e-07	4.52170959695e-06
5633.48084	3.34013377725e-07	4.51799579193e-06
5640.9523	3.01266706201e-07	4.51428432093e-06
5648.42376	5.46470932223e-07	4.51057518293e-06
5655.89522	2.21889830148e-07	4.50686837693e-06
5663.36668	3.746998623e-07	4.5031639019e-06
5670.83814	1.27113673965e-07	4.49946175683e-06
5678.3096	5.08584607013e-07	4.49576194071e-06
5685.78106	6.77732885971e-07	4.49206445251e-06
5693.25252	4.695783419e-07	4.48836929122e-06
5700.72398	6.66605582215e-07	4.48467645584e-06
5708.19544	1.43500700833e-07	4.48098594533e-06
5715.6669	5.58455725288e-07	4.4772977587e-06
5723.13836	4.97166531196e-07	4.47361189492e-06
5730.60982	7.2413641598e-07	4.46992835298e-06
5738.08128	3.45630169742e-07	4.46624713187e-06
5745.55274	6.97754241233e-07	4.46256823057e-06
5753.0242	1.35630524417e-07	4.45889164808e-06
5760.49566	6.00311096459e-07	4.45521738337e-06
5767.96712	6.91286509534e-07	4.45154543544e-06
5775.43858	3.33687109114e-07	4.44787580327e-06
5782.91004	7.89846095523e-07	4.44420848586e-06
5790.3815	5.85651632663e-07	4.44054348218e-06
5797.85296	5.355186716e-07	4.43688079123e-06
5805.32442	-1.83970666479e-07	4.43322041199e-06
5812.79588	5.6060861635e-07	4.42956234347e-06
5820.26734	2.08757792173e-07	4.42590658463e-06
5827.7388	-1.68963494031e-08	4.42225313448e-06
5835.21026	5.91426305892e-07	4.418601992e-06
5842.68172	5.83119223145e-07	4.41495315619e-06
5850.15318	4.58537119606e-07	4.41130662602e-06
5857.62464	6.3851581747e-07	4.40766240051e-06
5865.0961	1.62597955694e-07	4.40402047862e-06
5872.56756	5.3247542922e-07	4.40038085936e-06
5880.03902	6.84950455259e-07	4.39674354172e-06
5887.51048	8.68225062815e-07	4.39310852468e-06
5894.98194	3.42342692083e-07	4.38947580724e-06
5902.4534	7.47548415831e-07	4.38584538839e-06
5909.92486	1.72565262537e-07	4.38221726713e-06
5917.39632	9.53169106529e-07	4.37859144244e-06
5924.86778	3.1526988871e-07	4.37496791331e-06
5932.33924	2.73782003839e-07	4.37134667875e-06
5939.8107	5.0364780868e-07	4.36772773774e-06
5947.28216	6.89983991286e-07	4.36411108928e-06
5954.75362	4.06627695695e-07	4.36049673236e-06
5962.22508	8.22250738753e-07	4.35688466597e-06
5969.69654	1.54989694876e-07	4.35327488911e-06
5977.168	2.03380817479e-07	4.34966740077e-06
5984.63946	2.67486722155e-07	4.34606219994e-06
5992.11092	7.64585101137e-07	4.34245928563e-06
5999.58238	1.09554943781e-06	4.33885865683e-06
6007.05384	-4.82493821217e-08	4.33526031253e-06
6014.5253	2.64646650614e-07	4.33166425172e-06
6021.99676	3.14028856289e-07	4.32807047341e-06
6029.46822	-1.30050112123e-08	4.32447897658e-06
6036.93968	5.23213328176e-07	4.32088976024e-06
6044.41114	7.47979933224e-07	4.31730282339e-06
6051.8826	3.72265759861e-07	4.31371816501e-06
6059.35406	9.17179818298e-09	4.31013578411e-06
6066.82552	7.27531880583e-07	4.30655567967e-06
6074.29698	2.67817716279e-07	4.30297785071e-06
6081.76844	3.01732482255e-07	4.29940229622e-06
6089.2399	2.07032617357e-07	4.29582901519e-06
6096.71136	-2.76096464414e-07	4.29225800663e-06
6104.18282	6.29827677091e-07	4.28868926953e-06
6111.65428	1.78209909081e-07	4.28512280289e-06
6119.12574	4.39977131039e-07	4.28155860571e-06
6126.5972	1.31522038131e-07	4.27799667699e-06
6134.06866	6.8977910228e-07	4.27443701573e-06
6141.54012	3.47597877698e-07	4.27087962092e-06
6149.01158	5.19887429528e-08	4.26732449158e-06
6156.48304	1.18139145788e-07	4.26377162669e-06
6163.9545	5.50095110533e-07	4.26022102526e-06
6171.42596	2.52543090332e-07	4.25667268629e-06
6178.89742	3.20084431551e-07	4.25312660879e-06
6186.36888	5.72504407533e-07	4.24958279174e-06
6193.84034	3.72903070228e-07	4.24604123415e-06
6201.3118	4.58324988326e-07	4.24250193504e-06
6208.78326	-1.49383231239e-07	4.23896489338e-06
6216.25472	1.88313439152e-07	4.2354301082e-06
6223.72618	-2.54290570032e-07	4.23189757848e-06
6231.19764	1.35939551505e-07	4.22836730325e-06
6238.6691	1.01180018909e-07	4.22483928148e-06
6246.14056	-2.08630144323e-07	4.2213135122e-06
6253.61202	4.73031421571e-08	4.2177899944e-06
6261.08348	3.91519604147e-07	4.21426872708e-06
6268.55494	5.47906725648e-07	4.21074970926e-06
6276.0264	4.62196518957e-07	4.20723293993e-06
6283.49786	6.72077434592e-07	4.2037184181e-06
6290.96932	1.49068520262e-07	4.20020614278e-06
6298.44078	3.2337991572e-07	4.19669611296e-06
6305.91224	4.28647881682e-07	4.19318832765e-06
6313.3837	9.93666887534e-07	4.18968278587e-06
6320.85516	1.11312211444e-07	4.18617948661e-06
6328.32662	7.31333042285e-07	4.18267842887e-06
6335.79808	6.793773782e-07	4.17917961168e-06
6343.26954	3.23009458222e-07	4.17568303403e-06
6350.741	9.67705740407e-07	4.17218869492e-06
6358.21246	8.26321473728e-07	4.16869659337e-06
6365.68392	1.96345531778e-07	4.16520672839e-06
6373.15538	4.48046699706e-07	4.16171909897e-06
6380.62684	5.3832491615e-07	4.15823370414e-06
6388.0983	-4.45260417021e-08	4.15475054289e-06
6395.56976	9.84720303209e-08	4.15126961423e-06
6403.04122	4.07346328535e-07	4.14779091717e-06
6410.51268	1.67485349607e-07	4.14431445073e-06
6417.98414	4.04697525634e-07	4.1408402139e-06
6425.4556	2.18674377611e-07	4.1373682057e-06
6432.92706	1.25807028559e-08	4.13389842514e-06
6440.39852	1.39390926264e-07	4.13043087123e-06
6447.86998	3.78963970793e-07	4.12696554297e-06
6455.34144	1.90316503164e-07	4.12350243938e-06
6462.8129	9.38774803095e-08	4.12004155946e-06
6470.28436	4.85582922152e-07	4.11658290224e-06
6477.75582	7.10602283587e-07	4.11312646671e-06
6485.22728	-4.66138328032e-08	4.10967225189e-06
6492.69874	2.51486351316e-08	4.10622025679e-06
6500.1702	8.96696855959e-07	4.10277048042e-06
6507.64166	6.10738764468e-07	4.0993229218e-06
6515.11312	5.71283416874e-07	4.09587757993e-06
6522.58458	3.58534005005e-07	4.09243445383e-06
6530.05604	6.44937563377e-07	4.08899354251e-06
6537.5275	-3.61117772622e-07	4.08555484498e-06
6544.99896	2.72086600498e-07	4.08211836025e-06
6552.47042	2.88245884923e-07	4.07868408735e-06
6559.94188	6.16308489448e-07	4.07525202528e-06
6567.41334	-2.84602022014e-07	4.07182217305e-06
6574.8848	1.60061608855e-07	4.06839452969e-06
6582.35626	1.36268418738e-07	4.06496909419e-06
6589.82772	4.47340610716e-07	4.06154586559e-06
6597.29918	1.11681614957e-06	4.05812484289e-06
6604.77064	6.01503129479e-07	4.05470602511e-06
6612.2421	7.98208661799e-07	4.05128941126e-06
6619.71356	4.97420905771e-07	4.04787500035e-06
6627.18502	1.39858216014e-08	4.04446279142e-06
6634.65648	2.6952120235e-07	4.04105278346e-06
6642.12794	4.26291857276e-07	4.0376449755e-06
6649.5994	5.23650085501e-07	4.03423936655e-06
6657.07086	6.01460709433e-07	4.03083595563e-06
6664.54232	2.938530194e-07	4.02743474176e-06
6672.01378	2.89344727392e-07	4.02403572394e-06
6679.48524	2.84731431295e-07	4.02063890121e-06
6686.9567	-1.70682334753e-07	4.01724427258e-06
6694.42816	4.18124206841e-07	4.01385183706e-06
6701.89962	1.4605289818e-07	4.01046159368e-06
6709.37108	9.46286385385e-07	4.00707354145e-06
6716.84254	4.67815167924e-07	4.00368767939e-06
6724.314	2.14121051716e-07	4.00030400652e-06
6731.78546	9.59092932796e-07	3.99692252185e-06
6739.25692	6.43468264577e-07	3.99354322442e-06
6746.72838	4.09100471801e-07	3.99016611323e-06
6754.19984	2.14901235711e-07	3.98679118731e-06
6761.6713	-1.91750312949e-09	3.98341844568e-06
6769.14276	7.9488182074e-07	3.98004788735e-06
6776.61422	5.37053324375e-07	3.97667951136e-06
6784.08568	2.77102931467e-07	3.97331331671e-06
6791.55714	2.92496855731e-07	3.96994930243e-06
6799.0286	5.21940298748e-07	3.96658746754e-06
6806.50006	6.67260711632e-07	3.96322781107e-06
6813.97152	8.17517861771e-08	3.95987033203e-06
6821.44298	2.90396087827e-07	3.95651502944e-06
6828.91444	5.65494682234e-07	3.95316190234e-06
6836.3859	-1.34227492406e-07	3.94981094973e-06
6843.85736	1.83823621875e-07	3.94646217065e-06
6851.32882	-2.59685520603e-07	3.94311556411e-06
6858.80028	3.65725839753e-07	3.93977112915e-06
6866.27174	-3.56075775411e-08	3.93642886478e-06
6873.7432	1.54101374085e-07	3.93308877003e-06
6881.21466	-9.60757406888e-08	3.92975084391e-06
6888.68612	5.79297346452e-09	3.92641508547e-06
6896.15758	-2.47324044894e-08	3.92308149371e-06
6903.62904	4.5591855669e-07	3.91975006766e-06
6911.1005	2.7106710845e-07	3.91642080636e-06
6918.57196	9.34666002778e-07	3.91309370882e-06
6926.04342	1.45254744586e-07	3.90976877407e-06
6933.51488	1.37105877127e-07	3.90644600114e-06
6940.98634	2.86707987075e-07	3.90312538904e-06
6948.4578	-2.18461639449e-07	3.89980693682e-06
6955.92926	7.0116218904e-07	3.89649064349e-06
6963.40072	6.04349298816e-07	3.89317650808e-06
6970.87218	4.83895111458e-07	3.88986452961e-06
6978.34364	-5.75133603341e-07	3.88655470712e-06
6985.8151	3.19654328815e-08	3.88324703964e-06
6993.28656	4.13401761539e-07	3.87994152618e-06
7000.75802	-1.70502751623e-07	3.87663816578e-06
7008.22948	3.04394711438e-07	3.87333695747e-06
7015.70094	3.19221456058e-07	3.87003790027e-06
7023.1724	1.94671208822e-07	3.86674099321e-06
7030.64386	-4.732863672e-08	3.86344623532e-06
7038.11532	9.70443189219e-07	3.86015362564e-06
7045.58678	2.15107495672e-07	3.85686316318e-06
7053.05824	3.70383784551e-07	3.85357484699e-06
7060.5297	-2.50674855625e-07	3.85028867608e-06
7068.00116	-2.28286692883e-09	3.84700464949e-06
7075.47262	8.20264669481e-08	3.84372276625e-06
7082.94408	-9.4262602163e-08	3.8404430254e-06
7090.41554	2.2798533408e-07	3.83716542595e-06
7097.887	3.13818767525e-07	3.83388996694e-06
7105.35846	4.12519226949e-08	3.83061664741e-06
7112.82992	7.02483867261e-07	3.82734546638e-06
7120.30138	4.54159608948e-07	3.82407642289e-06
7127.77284	1.55647203835e-07	3.82080951597e-06
7135.2443	7.25963085945e-07	3.81754474465e-06
7142.71576	5.24004824077e-07	3.81428210796e-06
7150.18722	2.71783484376e-07	3.81102160493e-06
7157.65868	-2.75046750155e-07	3.80776323461e-06
7165.13014	1.03655618989e-07	3.80450699602e-06
7172.6016	4.11380084095e-07	3.80125288819e-06
7180.07306	4.01623985722e-07	3.79800091017e-06
7187.54452	1.20517800812e-07	3.79475106097e-06
7195.01598	-1.13178878034e-07	3.79150333965e-06
7202.48744	-1.60266514622e-09	3.78825774522e-06
7209.9589	-8.80598202859e-08	3.78501427674e-06
7217.43036	-1.50243907214e-07	3.78177293322e-06
7224.90182	-5.62358645232e-07	3.77853371371e-06
7232.37328	-2.63183252008e-08	3.77529661724e-06
7239.84474	1.36660688521e-06	3.77206164286e-06
7247.3162	8.32135025532e-07	3.76882878958e-06
7254.78766	2.17639499564e-07	3.76559805646e-06
7262.25912	3.5976203216e-09	3.76236944252e-06
7269.73058	1.63709549258e-08	3.7591429468e-06
7277.20204	-9.7989212019e-08	3.75591856835e-06
7284.6735	1.18297999505e-07	3.75269630619e-06
7292.14496	3.10458566809e-07	3.74947615937e-06
7299.61642	1.96320515172e-07	3.74625812692e-06
7307.08788	6.21059534165e-07	3.74304220787e-06
7314.55934	1.79315918439e-08	3.73982840128e-06
7322.0308	3.66502045333e-07	3.73661670617e-06
7329.50226	3.54793875004e-07	3.73340712159e-06
7336.97372	4.20873407069e-07	3.73019964657e-06
7344.44518	4.87373504024e-07	3.72699428016e-06
7351.91664	1.88655495413e-07	3.72379102138e-06
7359.3881	9.72535767093e-08	3.72058986929e-06
7366.85956	3.14237236208e-08	3.71739082292e-06
7374.33102	-8.75242702415e-08	3.71419388132e-06
7381.80248	3.73029587887e-07	3.71099904351e-06
7389.27394	1.04849844082e-06	3.70780630855e-06
7396.7454	6.94273788706e-07	3.70461567547e-06
7404.21686	2.04277950484e-07	3.70142714331e-06
7411.68832	9.91135151361e-07	3.69824071112e-06
7419.15978	7.67244518599e-07	3.69505637794e-06
7426.63124	8.5528323557e-08	3.6918741428e-06
7434.1027	-9.3430577273e-09	3.68869400476e-06
7441.57416	-3.74421664255e-07	3.68551596285e-06
7449.04562	-9.34591218911e-08	3.68234001612e-06
7456.51708	1.08020437479e-07	3.6791661636e-06
7463.98854	2.02188705271e-07	3.67599440435e-06
7471.46	5.14758810894e-07	3.6728247374e-06
7478.93146	1.05615240653e-08	3.6696571618e-06
7486.40292	5.01670766663e-08	3.66649167659e-06
7493.87438	2.54575272792e-07	3.66332828082e-06
7501.34584	-3.47014777418e-08	3.66016697352e-06
7508.8173	7.21721847961e-07	3.65700775375e-06
7516.28876	9.58271120135e-07	3.65385062055e-06
7523.76022	3.36904644978e-07	3.65069557297e-06
7531.23168	-1.09368382506e-08	3.64754261004e-06
7538.70314	5.02670445811e-07	3.64439173082e-06
7546.1746	6.28664747991e-07	3.64124293435e-06
7553.64606	7.55527507102e-07	3.63809621967e-06
7561.11752	1.24669217301e-07	3.63495158584e-06
7568.58898	6.72324728911e-07	3.63180903189e-06
7576.06044	4.04800295462e-07	3.62866855689e-06
7583.5319	2.20866041496e-08	3.62553015986e-06
7591.00336	-2.4966744562e-07	3.62239383986e-06
7598.47482	6.71616708607e-07	3.61925959594e-06
7605.94628	5.43794162072e-07	3.61612742715e-06
7613.41774	4.72200825738e-07	3.61299733252e-06
7620.8892	2.27973334062e-07	3.60986931112e-06
7628.36066	3.84521104456e-07	3.60674336198e-06
7635.83212	1.38558227122e-07	3.60361948417e-06
7643.30358	4.97692886876e-07	3.60049767672e-06
7650.77504	3.37768891354e-07	3.59737793868e-06
7658.2465	-8.46927305366e-08	3.59426026911e-06
7665.71796	2.76072951971e-07	3.59114466705e-06
7673.18942	-1.77993531812e-07	3.58803113156e-06
7680.66088	1.20817685114e-06	3.58491966168e-06
7688.13234	4.03641481833e-07	3.58181025646e-06
7695.6038	1.81687879163e-07	3.57870291496e-06
7703.07526	5.18498888273e-07	3.57559763622e-06
7710.54672	7.09778254732e-07	3.57249441931e-06
7718.01818	1.31506280397e-07	3.56939326325e-06
7725.48964	-1.53494537664e-07	3.56629416712e-06
7732.9611	2.44709590317e-07	3.56319712996e-06
7740.43256	-3.10004411463e-07	3.56010215082e-06
7747.90402	-6.02463101293e-08	3.55700922876e-06
7755.37548	3.71031957205e-07	3.55391836282e-06
7762.84694	1.43500926709e-07	3.55082955207e-06
7770.3184	-8.55666242173e-08	3.54774279555e-06
7777.78986	3.7885171511e-07	3.54465809231e-06
7785.26132	6.64589017114e-07	3.54157544141e-06
7792.73278	-1.10896364382e-07	3.53849484191e-06
7800.20424	3.26333608777e-07	3.53541629286e-06
7807.6757	2.47532586513e-07	3.53233979331e-06
7815.14716	4.12943797488e-07	3.52926534231e-06
7822.61862	8.86158337921e-08	3.52619293892e-06
7830.09008	1.61840532665e-07	3.5231225822e-06
7837.56154	5.05652709063e-08	3.52005427121e-06
7845.033	-3.05702069665e-08	3.51698800498e-06
7852.50446	1.35464836494e-07	3.51392378259e-06
7859.97592	-6.9964285907e-08	3.51086160309e-06
7867.44738	9.66123078106e-08	3.50780146553e-06
7874.91884	4.20159660562e-07	3.50474336897e-06
7882.3903	-4.59298030491e-09	3.50168731247e-06
7889.86176	1.31982340289e-07	3.49863329508e-06
7897.33322	4.26474190421e-07	3.49558131586e-06
7904.80468	-7.88625131154e-07	3.49253137387e-06
7912.27614	2.29347299619e-07	3.48948346817e-06
7919.7476	3.67977249044e-07	3.48643759781e-06
7927.21906	6.97793477989e-07	3.48339376185e-06
7934.69052	6.80069178405e-07	3.48035195935e-06
7942.16198	-4.53538774995e-07	3.47731218937e-06
7949.63344	9.61557689187e-07	3.47427445097e-06
7957.1049	4.76922695308e-08	3.4712387432e-06
7964.57636	-3.73640000941e-08	3.46820506513e-06
7972.04782	5.72950982966e-09	3.46517341582e-06
7979.51928	-1.54599145541e-08	3.46214379431e-06
7986.99074	1.57150890767e-07	3.45911619969e-06
7994.4622	4.28050640258e-07	3.456090631e-06
8001.93366	5.09099941133e-08	3.4530670873e-06
8009.40512	2.57464019355e-07	3.45004556766e-06
