1149.375	9.07217
1153.125	9.06092
1156.875	9.01795
1160.625	8.97452
1164.375	8.95780
1168.125	8.91609
1171.875	8.88420
1175.625	8.84913
1179.375	8.82607
1183.125	8.78901
1186.875	8.75267
1190.625	8.71564
1194.375	8.69513
1198.125	8.65937
1201.875	8.62693
1205.625	8.59781
1209.375	8.57537
1213.125	8.54201
1216.875	8.51314
1220.625	8.48207
1224.375	8.44888
1228.125	8.42571
1231.875	8.39885
1235.625	8.36530
1239.375	8.33476
1243.125	8.30536
1246.875	8.28030
1250.625	8.25611
1254.375	8.22728
1258.125	8.20255
1261.875	8.17309
1265.625	8.14293
1269.375	8.11953
1273.125	8.09834
1276.875	8.07052
1280.625	8.04382
1284.375	8.02040
1288.125	7.99477
1291.875	7.96694
1295.625	7.94266
1299.375	7.91716
1303.125	7.89373
1306.875	7.87196
1310.625	7.84702
1314.375	7.82394
1318.125	7.80217
1321.875	7.77851
1325.625	7.75426
1329.375	7.73103
1333.125	7.70915
1336.875	7.68574
1340.625	7.66476
1344.375	7.64154
1348.125	7.61915
1351.875	7.59828
1355.625	7.57043
1359.375	7.54634
1363.125	7.53224
1366.875	7.51083
1370.625	7.48153
1374.375	7.46327
1378.125	7.44212
1381.875	7.41809
1385.625	7.40760
1389.375	7.38183
1393.125	7.35294
1396.875	7.33689
1400.625	7.31463
1404.375	7.29540
1408.125	7.27292
1411.875	7.25239
1415.625	7.23367
1419.375	7.21467
1423.125	7.19098
1426.875	7.16781
1430.625	7.15569
1434.375	7.14181
1438.125	7.09145
1441.875	7.09386
1445.625	7.08285
1449.375	7.04504
1453.125	7.03635
1456.875	7.01157
1460.625	6.99257
1464.375	6.96878
1468.125	6.95454
1471.875	6.93587
1475.625	6.91933
1479.375	6.89627
1483.125	6.88279
1486.875	6.86131
1490.625	6.84170
1494.375	6.82084
1498.125	6.80180
1501.875	6.77700
1505.625	6.75914
1509.375	6.74218
1513.125	6.72369
1516.875	6.70619
1520.625	6.68551
1524.375	6.66402
1528.125	6.64659
1531.875	6.63141
1535.625	6.61015
1539.375	6.58450
1543.125	6.56701
1546.875	6.54978
1550.625	6.52666
1554.375	6.50601
1558.125	6.48468
1561.875	6.46299
1565.625	6.44191
1569.375	6.42017
1573.125	6.39799
1576.875	6.37669
1580.625	6.35803
1584.375	6.33745
1588.125	6.31588
1591.875	6.29144
1595.625	6.26697
1599.375	6.24584
1603.125	6.22486
1606.875	6.20306
1610.625	6.18164
1614.375	6.15968
1618.125	6.13635
1621.875	6.11641
1625.625	6.09869
1629.375	6.07801
1633.125	6.05498
1636.875	6.03680
1640.625	6.01805
1644.375	5.99749
1648.125	5.97517
1651.875	5.95616
1655.625	5.93857
1659.375	5.92022
1663.125	5.89864
1666.875	5.87843
1670.625	5.86018
1674.375	5.84087
1678.125	5.81939
1681.875	5.80172
1685.625	5.78793
1689.375	5.76883
1693.125	5.74734
1696.875	5.73213
1700.625	5.71869
1704.375	5.69951
1708.125	5.67861
1711.875	5.66617
1715.625	5.64172
1719.375	5.62344
1723.125	5.63170
1726.875	5.58813
1730.625	5.56767
1734.375	5.57118
1738.125	5.54597
1741.875	5.52936
1745.625	5.50858
1749.375	5.50162
1753.125	5.48508
1756.875	5.46672
1760.625	5.45137
1764.375	5.43735
1768.125	5.42294
1771.875	5.41186
1775.625	5.39345
1779.375	5.38111
1783.125	5.36878
1786.875	5.35474
1790.625	5.33763
1794.375	5.32443
1798.125	5.31248
1801.875	5.29808
1805.625	5.28409
1809.375	5.26671
1813.125	5.24519
1816.875	5.23271
1820.625	5.22152
1824.375	5.20617
1828.125	5.19279
1831.875	5.17734
1835.625	5.16170
1839.375	5.14713
1843.125	5.12997
1846.875	5.11651
1850.625	5.10456
1854.375	5.08923
1858.125	5.07781
1861.875	5.06426
1865.625	5.04700
1869.375	5.03273
1873.125	5.01865
1876.875	5.00933
1880.625	4.99888
1884.375	4.98393
1888.125	4.97250
1891.875	4.96087
1895.625	4.94818
1899.375	4.93993
1903.125	4.92949
1906.875	4.91577
1910.625	4.90488
1914.375	4.89209
1918.125	4.88074
1921.875	4.87182
1925.625	4.86016
1929.375	4.84884
1933.125	4.83582
1936.875	4.82299
1940.625	4.81599
1944.375	4.80590
1948.125	4.79592
1951.875	4.78502
1955.625	4.77156
1959.375	4.76212
1963.125	4.75401
1966.875	4.74492
1970.625	4.73323
1974.375	4.71942
1978.125	4.71236
1981.875	4.70248
1985.625	4.68703
1989.375	4.68008
1993.125	4.67153
1996.875	4.65668
2000.625	4.65995
2004.375	4.64782
2008.125	4.61680
2011.875	4.63316
2015.625	4.62095
2019.375	4.60584
2023.125	4.60258
2026.875	4.59436
2030.625	4.58976
2034.375	4.57182
2038.125	4.56575
2041.875	4.56464
2045.625	4.55679
2049.375	4.55197
2053.125	4.54473
2056.875	4.53386
2060.625	4.52965
2064.375	4.52363
2068.125	4.51664
2071.875	4.51262
2075.625	4.50410
2079.375	4.49657
2083.125	4.49270
2086.875	4.48455
2090.625	4.48095
2094.375	4.47294
2098.125	4.47009
2101.875	4.46131
2105.625	4.45258
2109.375	4.44601
2113.125	4.44544
2116.875	4.43807
2120.625	4.42930
2124.375	4.42560
2128.125	4.42011
2131.875	4.41380
2135.625	4.40712
2139.375	4.40053
2143.125	4.39437
2146.875	4.38838
2150.625	4.38426
2154.375	4.38041
2158.125	4.37386
2161.875	4.36840
2165.625	4.36226
2169.375	4.35767
2173.125	4.35205
2176.875	4.34633
2180.625	4.34173
2184.375	4.33449
2188.125	4.33031
2191.875	4.32772
2195.625	4.32234
2199.375	4.31972
2203.125	4.31669
2206.875	4.31134
2210.625	4.30838
2214.375	4.30496
2218.125	4.30106
2221.875	4.29830
2225.625	4.29351
2229.375	4.28850
2233.125	4.28515
2236.875	4.28412
2240.625	4.28109
2244.375	4.27614
2248.125	4.27019
2251.875	4.26737
2255.625	4.26450
2259.375	4.26202
2263.125	4.25969
2266.875	4.25868
2270.625	4.25714
2274.375	4.25302
2278.125	4.25055
2281.875	4.25111
2285.625	4.23593
2289.375	4.24200
2293.125	4.25442
2296.875	4.22823
2300.625	4.23530
2304.375	4.23591
2308.125	4.23124
2311.875	4.22858
2315.625	4.22649
2319.375	4.22899
2323.125	4.22470
2326.875	4.21614
2330.625	4.21778
2334.375	4.21490
2338.125	4.21387
2341.875	4.21136
2345.625	4.20955
2349.375	4.21106
2353.125	4.20942
2356.875	4.20607
2360.625	4.20208
2364.375	4.20259
2368.125	4.19907
2371.875	4.19849
2375.625	4.19868
2379.375	4.19571
2383.125	4.19030
2386.875	4.19006
2390.625	4.19156
2394.375	4.19203
2398.125	4.18828
2401.875	4.18398
2405.625	4.18235
2409.375	4.18613
2413.125	4.18127
2416.875	4.17907
2420.625	4.18196
2424.375	4.17879
2428.125	4.17994
2431.875	4.17731
2435.625	4.17362
2439.375	4.17226
2443.125	4.17252
2446.875	4.17300
2450.625	4.17221
2454.375	4.16899
2458.125	4.16901
2461.875	4.16612
2465.625	4.16641
2469.375	4.16891
2473.125	4.16766
2476.875	4.16775
2480.625	4.16612
2484.375	4.16260
2488.125	4.16002
2491.875	4.15977
2495.625	4.16021
2499.375	4.15845
2503.125	4.15724
2506.875	4.15636
2510.625	4.15545
2514.375	4.15420
2518.125	4.15382
2521.875	4.15297
2525.625	4.15215
2529.375	4.15187
2533.125	4.15349
2536.875	4.15190
2540.625	4.14856
2544.375	4.14931
2548.125	4.14964
2551.875	4.14620
2555.625	4.14599
2559.375	4.14699
2563.125	4.14422
2566.875	4.14092
2570.625	4.15378
2574.375	4.14214
2578.125	4.13102
2581.875	4.15179
2585.625	4.13896
2589.375	4.14060
2593.125	4.14315
2596.875	4.14169
2600.625	4.13608
2604.375	4.13325
2608.125	4.13646
2611.875	4.14072
2615.625	4.13383
2619.375	4.13833
2623.125	4.13725
2626.875	4.13764
2630.625	4.13430
2634.375	4.13356
2638.125	4.13226
2641.875	4.12981
2645.625	4.13488
2649.375	4.13126
2653.125	4.12718
2656.875	4.12768
2660.625	4.13117
2664.375	4.13055
2668.125	4.12967
2671.875	4.12612
2675.625	4.12354
2679.375	4.12516
2683.125	4.12768
2686.875	4.12611
2690.625	4.12497
2694.375	4.12547
2698.125	4.12595
2701.875	4.12318
2705.625	4.12152
2709.375	4.12151
2713.125	4.12132
2716.875	4.12057
2720.625	4.12141
2724.375	4.12342
2728.125	4.11983
2731.875	4.11525
2735.625	4.11879
2739.375	4.12215
2743.125	4.11868
2746.875	4.11963
2750.625	4.11900
2754.375	4.11582
2758.125	4.11868
2761.875	4.11317
2765.625	4.11308
2769.375	4.11488
2773.125	4.11177
2776.875	4.11124
2780.625	4.11497
2784.375	4.11631
2788.125	4.11181
2791.875	4.11107
2795.625	4.11142
2799.375	4.11389
2803.125	4.11234
2806.875	4.11034
2810.625	4.11157
2814.375	4.11023
2818.125	4.10713
2821.875	4.10745
2825.625	4.10592
2829.375	4.10692
2833.125	4.10721
2836.875	4.10748
2840.625	4.10898
2844.375	4.10864
2848.125	4.10793
2851.875	4.10428
2855.625	4.09443
2859.375	4.11191
2863.125	4.11034
2866.875	4.09266
2870.625	4.10535
2874.375	4.10015
2878.125	4.10220
2881.875	4.09879
2885.625	4.10262
2889.375	4.10556
2893.125	4.10350
2896.875	4.09428
2900.625	4.09775
2904.375	4.09686
2908.125	4.10086
2911.875	4.09621
2915.625	4.09567
2919.375	4.09731
2923.125	4.09774
2926.875	4.09819
2930.625	4.09352
2934.375	4.09352
2938.125	4.09647
2941.875	4.09831
2945.625	4.09604
2949.375	4.09379
2953.125	4.09282
2956.875	4.09412
2960.625	4.09387
2964.375	4.09388
2968.125	4.09206
2971.875	4.08948
2975.625	4.08971
2979.375	4.09224
2983.125	4.09064
2986.875	4.08994
2990.625	4.09048
2994.375	4.09079
2998.125	4.09161
3001.875	4.08984
3005.625	4.08949
3009.375	4.08758
3013.125	4.08717
3016.875	4.08953
3020.625	4.08689
3024.375	4.08537
3028.125	4.08765
3031.875	4.08531
3035.625	4.08396
3039.375	4.08564
3043.125	4.08437
3046.875	4.08464
3050.625	4.08500
3054.375	4.08367
3058.125	4.08544
3061.875	4.08641
3065.625	4.08162
3069.375	4.08080
3073.125	4.08352
3076.875	4.08110
3080.625	4.08031
3084.375	4.08148
3088.125	4.08154
3091.875	4.08030
3095.625	4.08016
3099.375	4.07716
3103.125	4.08177
3106.875	4.08480
3110.625	4.07797
3114.375	4.07736
3118.125	4.07980
3121.875	4.07843
3125.625	4.07549
3129.375	4.07535
3133.125	4.07285
3136.875	4.07680
3140.625	4.08551
3144.375	4.06716
3148.125	4.07217
3151.875	4.08548
3155.625	4.07131
3159.375	4.07547
3163.125	4.07413
3166.875	4.07938
3170.625	4.07070
3174.375	4.06978
3178.125	4.07372
3181.875	4.07734
3185.625	4.07040
3189.375	4.07289
3193.125	4.07254
3196.875	4.07223
3200.625	4.07068
3204.375	4.07098
3208.125	4.07040
3211.875	4.07116
3215.625	4.07472
3219.375	4.07181
3223.125	4.06995
3226.875	4.07019
3230.625	4.07036
3234.375	4.07079
3238.125	4.07038
3241.875	4.06762
3245.625	4.06677
3249.375	4.06543
3253.125	4.06665
3256.875	4.06657
3260.625	4.06592
3264.375	4.06697
3268.125	4.06526
3271.875	4.06492
3275.625	4.06774
3279.375	4.06533
3283.125	4.06267
3286.875	4.06643
3290.625	4.06674
3294.375	4.06495
3298.125	4.06565
3301.875	4.06328
3305.625	4.06101
3309.375	4.06417
3313.125	4.06605
3316.875	4.06373
3320.625	4.06273
3324.375	4.06111
3328.125	4.06026
3331.875	4.05969
3335.625	4.05926
3339.375	4.06025
3343.125	4.06153
3346.875	4.05887
3350.625	4.05871
3354.375	4.05983
3358.125	4.06013
3361.875	4.06025
3365.625	4.06063
3369.375	4.06001
3373.125	4.05901
3376.875	4.06065
3380.625	4.05944
3384.375	4.05576
3388.125	4.05618
3391.875	4.05681
3395.625	4.05506
3399.375	4.05590
3403.125	4.05451
3406.875	4.05432
3410.625	4.05701
3414.375	4.05754
3418.125	4.06007
3421.875	4.05426
3425.625	4.04567
3429.375	4.06648
3433.125	4.05765
3436.875	4.04707
3440.625	4.05907
3444.375	4.05383
3448.125	4.04922
3451.875	4.04895
3455.625	4.05649
3459.375	4.05372
3463.125	4.05238
3466.875	4.05064
3470.625	4.05472
3474.375	4.04778
3478.125	4.04963
3481.875	4.05286
3485.625	4.05388
3489.375	4.05184
3493.125	4.05421
3496.875	4.05140
3500.625	4.04678
3504.375	4.04827
3508.125	4.04959
3511.875	4.04673
3515.625	4.04863
3519.375	4.04911
3523.125	4.04793
3526.875	4.04884
3530.625	4.05062
3534.375	4.04802
3538.125	4.04638
3541.875	4.04762
3545.625	4.04888
3549.375	4.04801
3553.125	4.04533
3556.875	4.04693
3560.625	4.04554
3564.375	4.04610
3568.125	4.04931
3571.875	4.04529
3575.625	4.04357
3579.375	4.04575
3583.125	4.04441
3586.875	4.04344
3590.625	4.04527
3594.375	4.04481
3598.125	4.04416
3601.875	4.04237
3605.625	4.04246
3609.375	4.04436
3613.125	4.04511
3616.875	4.04456
3620.625	4.04384
3624.375	4.04314
3628.125	4.04402
3631.875	4.04493
3635.625	4.04077
3639.375	4.04125
3643.125	4.04282
3646.875	4.03986
3650.625	4.03775
3654.375	4.04033
3658.125	4.04160
3661.875	4.03878
3665.625	4.04001
3669.375	4.04239
3673.125	4.04149
3676.875	4.03993
3680.625	4.04131
3684.375	4.04224
3688.125	4.04062
3691.875	4.03738
3695.625	4.03711
3699.375	4.03888
3703.125	4.03565
3706.875	4.04134
3710.625	4.04620
3714.375	4.02472
3718.125	4.03708
3721.875	4.04269
3725.625	4.03431
3729.375	4.04057
3733.125	4.03701
3736.875	4.04069
3740.625	4.03491
3744.375	4.03462
3748.125	4.03752
3751.875	4.03808
3755.625	4.03569
3759.375	4.03948
3763.125	4.03676
3766.875	4.03618
3770.625	4.03565
3774.375	4.03477
3778.125	4.03310
3781.875	4.03585
3785.625	4.03506
3789.375	4.03729
3793.125	4.03496
3796.875	4.03142
3800.625	4.03611
3804.375	4.03666
3808.125	4.03571
3811.875	4.03307
3815.625	4.03315
3819.375	4.03516
3823.125	4.03631
3826.875	4.03314
3830.625	4.03161
3834.375	4.03186
3838.125	4.03386
3841.875	4.03339
3845.625	4.03289
3849.375	4.03164
3853.125	4.03209
3856.875	4.03246
3860.625	4.03430
3864.375	4.03603
3868.125	4.03385
3871.875	4.03093
3875.625	4.03154
3879.375	4.03334
3883.125	4.03427
3886.875	4.03343
3890.625	4.03144
3894.375	4.03119
3898.125	4.03254
3901.875	4.03183
3905.625	4.03043
3909.375	4.02955
3913.125	4.02771
3916.875	4.03107
3920.625	4.03555
3924.375	4.03287
3928.125	4.03146
3931.875	4.03225
3935.625	4.03152
3939.375	4.03016
3943.125	4.02991
3946.875	4.03028
3950.625	4.03105
3954.375	4.03151
3958.125	4.02959
3961.875	4.02802
3965.625	4.02882
3969.375	4.02962
3973.125	4.02892
3976.875	4.02902
3980.625	4.03033
3984.375	4.02987
3988.125	4.03190
3991.875	4.02412
3995.625	4.02584
3999.375	4.04275
4003.125	4.02526
4006.875	4.02560
4010.625	4.03238
4014.375	4.02693
4018.125	4.02624
4021.875	4.02490
4025.625	4.03260
4029.375	4.03062
4033.125	4.02789
4036.875	4.02846
4040.625	4.02685
4044.375	4.02498
4048.125	4.02800
4051.875	4.02878
4055.625	4.02896
4059.375	4.02919
4063.125	4.03084
4066.875	4.02622
4070.625	4.02325
4074.375	4.02500
4078.125	4.02710
4081.875	4.02637
4085.625	4.02771
4089.375	4.02597
4093.125	4.02493
4096.875	4.02624
4100.625	4.02674
4104.375	4.02535
4108.125	4.02533
4111.875	4.02554
4115.625	4.02375
4119.375	4.02317
4123.125	4.02366
4126.875	4.02727
4130.625	4.02581
4134.375	4.02328
4138.125	4.02753
4141.875	4.02276
4145.625	4.02059
4149.375	4.02275
4153.125	4.02254
4156.875	4.02428
4160.625	4.02351
4164.375	4.01809
4168.125	4.01948
4171.875	4.02190
4175.625	4.02112
4179.375	4.02131
4183.125	4.02391
4186.875	4.02313
4190.625	4.02074
4194.375	4.02053
4198.125	4.02158
4201.875	4.02209
4205.625	4.01951
4209.375	4.02051
4213.125	4.01913
4216.875	4.01683
4220.625	4.01828
4224.375	4.01839
4228.125	4.01931
4231.875	4.01940
4235.625	4.01501
4239.375	4.01896
4243.125	4.02223
4246.875	4.02155
4250.625	4.02003
4254.375	4.01911
4258.125	4.01752
4261.875	4.01666
4265.625	4.01724
4269.375	4.01477
4273.125	4.01095
4276.875	4.02354
4280.625	4.02110
4284.375	4.00476
4288.125	4.01858
4291.875	4.01658
4295.625	4.01404
4299.375	4.01691
4303.125	4.01867
4306.875	4.01785
4310.625	4.01171
4314.375	4.01263
4318.125	4.01570
4321.875	4.01293
4325.625	4.01492
4329.375	4.01532
4333.125	4.01395
4336.875	4.01460
4340.625	4.01349
4344.375	4.01159
4348.125	4.01180
4351.875	4.01302
4355.625	4.01259
4359.375	4.01484
4363.125	4.01365
4366.875	4.01263
4370.625	4.01201
4374.375	4.01200
4378.125	4.01157
4381.875	4.01256
4385.625	4.01128
4389.375	4.00952
4393.125	4.01128
4396.875	4.01211
4400.625	4.01191
4404.375	4.01272
4408.125	4.01197
4411.875	4.01019
4415.625	4.00939
4419.375	4.00798
4423.125	4.00886
4426.875	4.01178
4430.625	4.01058
4434.375	4.00950
4438.125	4.00911
4441.875	4.00711
4445.625	4.00942
4449.375	4.01134
4453.125	4.00946
4456.875	4.00907
4460.625	4.00997
4464.375	4.00895
4468.125	4.00865
4471.875	4.00647
4475.625	4.00771
4479.375	4.00707
4483.125	4.00475
4486.875	4.00832
4490.625	4.00861
4494.375	4.00729
4498.125	4.00689
4501.875	4.00997
4505.625	4.01154
4509.375	4.00761
4513.125	4.00891
4516.875	4.01067
4520.625	4.00780
4524.375	4.00620
4528.125	4.00571
4531.875	4.00617
4535.625	4.00778
4539.375	4.00397
4543.125	4.00208
4546.875	4.00624
4550.625	4.00789
4554.375	4.00842
4558.125	4.00835
4561.875	3.99874
4565.625	4.00591
4569.375	4.01583
4573.125	4.00192
4576.875	4.00720
4580.625	4.00637
4584.375	4.00409
4588.125	4.00304
4591.875	4.00409
4595.625	4.00647
4599.375	4.00667
4603.125	4.00415
4606.875	4.00596
4610.625	4.00327
4614.375	4.00241
4618.125	4.00291
4621.875	4.00518
4625.625	4.00457
4629.375	4.00612
4633.125	4.00660
4636.875	4.00254
4640.625	4.00235
4644.375	4.00374
4648.125	4.00307
4651.875	4.00114
4655.625	4.00310
4659.375	4.00298
4663.125	4.00367
4666.875	4.00260
4670.625	4.00361
4674.375	4.00606
4678.125	4.00310
4681.875	4.00274
4685.625	4.00398
4689.375	4.00144
4693.125	4.00255
4696.875	4.00271
4700.625	4.00195
4704.375	4.00096
4708.125	4.00321
4711.875	4.00260
4715.625	4.00070
4719.375	4.00138
4723.125	4.00119
4726.875	4.00288
4730.625	4.00316
4734.375	4.00056
4738.125	4.00040
4741.875	4.00122
4745.625	4.00037
4749.375	4.00007
4753.125	4.00231
4756.875	4.00255
4760.625	4.00078
4764.375	3.99962
4768.125	4.00171
4771.875	4.00205
4775.625	4.00057
4779.375	4.00070
4783.125	4.00014
4786.875	3.99971
4790.625	3.99918
4794.375	3.99824
4798.125	3.99780
4801.875	3.99985
4805.625	3.99936
4809.375	3.99796
4813.125	4.00204
4816.875	4.00089
4820.625	3.99747
4824.375	4.00226
4828.125	4.00020
4831.875	3.99962
4835.625	4.00073
4839.375	3.99643
4843.125	3.99474
4846.875	4.00671
4850.625	3.99546
4854.375	3.98974
4858.125	4.00389
4861.875	3.99799
4865.625	3.99894
4869.375	3.99918
4873.125	3.99950
4876.875	3.99690
4880.625	3.99677
4884.375	3.99667
4888.125	4.00025
4891.875	3.99669
4895.625	3.99884
4899.375	3.99882
4903.125	3.99737
4906.875	3.99510
4910.625	3.99545
4914.375	3.99622
4918.125	3.99689
4921.875	3.99881
4925.625	3.99758
4929.375	3.99503
4933.125	3.99639
4936.875	3.99767
4940.625	3.99586
4944.375	3.99790
4948.125	3.99735
4951.875	3.99521
4955.625	3.99605
4959.375	3.99809
4963.125	3.99641
4966.875	3.99515
4970.625	3.99633
4974.375	3.99798
4978.125	3.99408
4981.875	3.99383
4985.625	3.99849
4989.375	3.99683
4993.125	3.99312
4996.875	3.99421
5000.625	3.99702
5004.375	3.99507
5008.125	3.99398
5011.875	3.99536
5015.625	3.99475
5019.375	3.99245
5023.125	3.99535
5026.875	3.99639
5030.625	3.99377
5034.375	3.99380
5038.125	3.99333
5041.875	3.99396
5045.625	3.99548
5049.375	3.99304
5053.125	3.98980
5056.875	3.99340
5060.625	3.99516
5064.375	3.99195
5068.125	3.99295
5071.875	3.99476
5075.625	3.99420
5079.375	3.99229
5083.125	3.99236
5086.875	3.99577
5090.625	3.99611
5094.375	3.99195
5098.125	3.99208
5101.875	3.99156
5105.625	3.99028
5109.375	3.99108
5113.125	3.99100
5116.875	3.99050
5120.625	3.99237
5124.375	3.99432
5128.125	3.99326
5131.875	3.98543
5135.625	3.99717
5139.375	3.99753
5143.125	3.98668
5146.875	3.99378
5150.625	3.99132
5154.375	3.98994
5158.125	3.98748
5161.875	3.99582
5165.625	3.99307
5169.375	3.98989
5173.125	3.98826
5176.875	3.99092
5180.625	3.98876
5184.375	3.99031
5188.125	3.99347
5191.875	3.99325
5195.625	3.98969
5199.375	3.99093
5203.125	3.99087
5206.875	3.98865
5210.625	3.99097
5214.375	3.99088
5218.125	3.99074
5221.875	3.99033
5225.625	3.98899
5229.375	3.98794
5233.125	3.98809
5236.875	3.98949
5240.625	3.99100
5244.375	3.99022
5248.125	3.98852
5251.875	3.98846
5255.625	3.98995
5259.375	3.98744
5263.125	3.98773
5266.875	3.99111
5270.625	3.99015
5274.375	3.98843
5278.125	3.98642
5281.875	3.98579
5285.625	3.98846
5289.375	3.98815
5293.125	3.98800
5296.875	3.98969
5300.625	3.99065
5304.375	3.98761
5308.125	3.98524
5311.875	3.98588
5315.625	3.98861
5319.375	3.99019
5323.125	3.98862
5326.875	3.98812
5330.625	3.98788
5334.375	3.98528
5338.125	3.98655
5341.875	3.98869
5345.625	3.98781
