0;0;0;6;0;0;2;14;0;2
0;0;0;5;0;0;1;1;0;0
0;0;0;8;0;0;0;8;1;0
0;0;0;11;0;0;1;0;0;0
1;0;0;9;1;0;1;12;0;0
0;0;0;8;0;0;3;14;0;0
0;0;0;7;0;0;1;9;0;0
0;0;0;7;0;0;1;14;0;0
0;0;0;7;0;0;0;12;0;0
0;0;0;5;0;0;1;8;0;0
0;0;0;4;1;0;2;4;1;2
0;1;1;12;0;0;0;14;0;0
0;1;1;6;0;0;1;3;0;1
1;0;0;11;0;0;1;11;0;1
0;0;0;11;0;0;2;0;0;0
0;0;0;7;0;0;2;7;0;1
0;0;0;11;0;0;1;0;0;0
0;0;0;5;0;0;1;0;0;0
0;0;0;5;0;0;3;8;0;0
0;0;0;5;0;0;2;3;0;0
0;0;0;9;0;0;0;7;0;0
1;0;0;9;0;0;1;3;0;0
0;0;0;7;0;1;1;5;0;0
1;0;1;5;0;0;2;1;0;0
0;0;0;12;0;0;1;10;0;0
0;0;0;10;0;0;3;4;0;0
0;0;1;9;0;0;0;6;0;0
1;0;0;7;0;1;1;8;0;0
0;0;0;7;0;0;2;3;0;0
0;0;0;12;0;0;1;1;0;0
0;0;0;8;0;0;3;0;0;0
0;0;0;6;0;0;0;5;0;0
0;0;0;9;0;0;1;17;0;0
0;0;0;10;0;1;1;2;0;0
0;0;0;2;0;0;2;8;0;0
0;0;0;4;0;0;0;11;0;0
0;0;0;3;0;0;3;1;0;0
1;0;0;5;0;0;0;4;0;0
0;0;0;5;0;0;1;8;0;0
0;0;0;5;0;0;1;5;0;0
0;0;0;10;1;0;0;2;0;0
0;0;0;5;0;0;0;8;0;1
0;0;0;7;0;0;0;8;0;0
1;0;0;5;0;0;0;7;0;0
0;0;0;4;0;0;1;1;0;0
1;1;0;13;0;0;3;9;0;1
0;0;0;6;0;0;2;4;0;0
0;0;0;7;0;0;1;3;0;0
1;0;0;6;0;0;2;3;0;1
0;0;0;9;0;0;2;4;0;0
0;0;1;5;0;0;0;3;0;0
0;0;0;7;0;0;0;3;0;1
0;0;0;6;0;1;0;5;0;0
0;1;0;4;0;0;2;7;0;0
0;0;0;7;0;0;2;4;0;0
0;0;0;2;0;0;0;13;0;0
0;0;0;8;0;0;0;2;0;0
0;0;0;5;0;0;0;9;0;0
0;1;0;2;0;0;1;4;0;0
0;0;0;7;0;1;2;3;0;0
0;0;0;4;0;0;2;2;0;0
0;0;0;5;0;0;0;6;0;0
0;0;0;12;0;0;1;6;0;0
0;0;0;6;0;0;1;0;0;0
0;0;0;5;0;0;1;5;0;0
0;1;0;7;0;0;1;4;0;0
0;0;0;7;0;0;0;1;0;0
0;0;0;4;1;0;0;0;0;0
0;0;0;8;0;0;1;2;0;0
0;0;1;4;0;0;0;7;0;0
0;1;0;7;0;0;0;12;0;0
0;0;0;12;0;0;0;8;0;0
0;0;0;5;0;1;3;4;0;0
0;0;0;6;1;0;0;6;0;1
0;0;0;8;0;0;1;13;0;0
0;0;1;5;0;0;0;4;0;0
0;0;0;9;0;0;2;3;0;0
0;0;0;4;0;0;0;4;0;0
0;0;0;4;0;0;1;7;0;0
0;0;0;11;0;0;0;4;0;0
0;0;0;5;0;0;0;4;0;0
0;1;0;9;0;0;1;7;0;0
0;0;0;7;0;0;0;4;0;0
0;0;0;5;0;0;1;7;0;0
0;0;0;8;0;0;2;4;0;0
0;1;0;7;0;1;1;9;0;0
0;0;0;3;0;0;1;3;0;0
0;0;0;6;0;0;2;4;0;0
0;0;0;5;0;0;4;0;0;0
0;0;0;6;0;0;2;12;0;0
0;0;0;10;0;0;1;7;0;0
0;0;0;9;0;1;2;7;0;1
1;0;0;5;0;0;0;7;0;1
0;0;0;6;0;0;0;1;0;0
0;0;0;12;0;0;0;15;0;0
0;1;0;4;0;0;1;0;0;0
0;0;0;8;0;0;1;1;0;0
0;0;0;8;0;0;0;2;0;0
0;0;0;7;0;0;1;2;0;0
0;0;0;9;0;0;2;9;0;0
0;0;0;11;0;0;0;13;0;0
0;0;0;6;0;0;1;6;0;0
0;0;0;6;0;0;2;9;0;0
0;0;0;8;0;0;2;5;0;0
0;0;2;8;0;0;0;3;0;1
0;0;0;9;0;0;0;13;0;0
0;2;0;8;0;1;1;7;0;0
0;0;0;8;0;0;1;7;1;0
0;0;0;8;0;1;0;0;0;1
0;0;0;10;0;0;4;4;0;0
0;0;0;5;0;0;0;5;0;0
0;0;0;8;0;0;1;11;0;1
0;0;0;6;0;0;0;7;0;0
0;0;0;12;0;0;1;7;0;0
23;287;5;64;284;638;20;7;14;0
5828;38836;2172;14696;33267;96628;3085;1.807e+05;9087;3849
0;0;0;0;0;0;0;0;0;0
6382;6136;6130;3813;6729;7673;4348;3896;5062;3027
6264;5144;6224;3605;6237;5546;4082;2105;4647;2671
6206;4677;6043;3621;5882;4656;3664;1715;6023;3261
6246;4481;6131;3695;5679;4363;3649;1646;33568;17425
6480;4561;6443;3858;6030;4360;3785;1514;1.0966e+05;61368
7142;4738;7215;4530;6646;4697;4153;1680;1.9901e+05;1.163e+05
9963;5633;10665;6966;9145;6112;5736;2293;2.7149e+05;1.6538e+05
16249;7961;17966;11315;17682;11811;11337;3494;3.1244e+05;1.9851e+05
25486;11513;28632;17224;33331;23485;22229;6538;3.1948e+05;2.0982e+05
36284;16338;42403;22816;52567;41129;37006;12112;3.0189e+05;2.0453e+05
49595;22071;58262;30001;73890;63107;54531;19024;2.6903e+05;1.8845e+05
65170;30191;77196;38169;97410;87054;73793;28792;2.3437e+05;1.6806e+05
82214;39574;98906;47868;1.228e+05;1.1307e+05;95303;38314;2.0234e+05;1.474e+05
99605;49641;1.1977e+05;57269;1.4738e+05;1.3938e+05;1.1577e+05;49041;1.7546e+05;1.2927e+05
1.1767e+05;60582;1.4162e+05;66238;1.7088e+05;1.6594e+05;1.3676e+05;58489;1.5461e+05;1.1353e+05
1.3414e+05;72049;1.6211e+05;75066;1.9344e+05;1.9131e+05;1.5412e+05;69063;1.3596e+05;1.017e+05
1.4979e+05;83605;1.8085e+05;82838;2.1403e+05;2.1272e+05;1.716e+05;77770;1.2074e+05;89568
1.6421e+05;94324;1.9766e+05;89978;2.3131e+05;2.3328e+05;1.8661e+05;87096;1.0778e+05;80415
1.766e+05;1.053e+05;2.1273e+05;96521;2.4602e+05;2.5064e+05;2.0034e+05;93826;96109;72517
1.8747e+05;1.1623e+05;2.2615e+05;1.0158e+05;2.6027e+05;2.6437e+05;2.1142e+05;1.0144e+05;87184;65109
1.9714e+05;1.2676e+05;2.3741e+05;1.066e+05;2.7061e+05;2.7942e+05;2.2279e+05;1.0674e+05;79263;59956
2.0444e+05;1.3544e+05;2.4804e+05;1.1079e+05;2.8061e+05;2.9068e+05;2.312e+05;1.1146e+05;72178;54372
2.1117e+05;1.4492e+05;2.5584e+05;1.1376e+05;2.9037e+05;3.0056e+05;2.3793e+05;1.1674e+05;65684;50022
2.1786e+05;1.5141e+05;2.6293e+05;1.1626e+05;2.9703e+05;3.0864e+05;2.4519e+05;1.2044e+05;60056;45778
2.2143e+05;1.5889e+05;2.6761e+05;1.1737e+05;3.0207e+05;3.1626e+05;2.505e+05;1.2327e+05;54911;42614
2.2452e+05;1.6395e+05;2.7193e+05;1.1711e+05;3.0515e+05;3.2023e+05;2.5395e+05;1.2599e+05;50521;39466
2.2695e+05;1.6914e+05;2.7431e+05;1.1661e+05;3.0656e+05;3.234e+05;2.5671e+05;1.2724e+05;46578;36248
2.2906e+05;1.739e+05;2.7662e+05;1.159e+05;3.0783e+05;3.2451e+05;2.5737e+05;1.2818e+05;43593;33781
2.299e+05;1.7795e+05;2.7705e+05;1.1577e+05;3.0713e+05;3.2635e+05;2.5926e+05;1.2872e+05;40265;31657
2.3026e+05;1.8237e+05;2.7881e+05;1.1391e+05;3.0716e+05;3.264e+05;2.5986e+05;1.2742e+05;37818;29602
2.3029e+05;1.8612e+05;2.7832e+05;1.1212e+05;3.0515e+05;3.2654e+05;2.594e+05;1.2704e+05;35138;27626
2.2967e+05;1.8898e+05;2.7875e+05;1.1027e+05;3.0458e+05;3.262e+05;2.6051e+05;1.2653e+05;32824;25829
2.3002e+05;1.9188e+05;2.7912e+05;1.0794e+05;3.0273e+05;3.2602e+05;2.6058e+05;1.2728e+05;30601;24415
2.2981e+05;1.947e+05;2.785e+05;1.0673e+05;3.0262e+05;3.2478e+05;2.6071e+05;1.2485e+05;28828;22777
2.2986e+05;1.9658e+05;2.7891e+05;1.0516e+05;3.0139e+05;3.2429e+05;2.6155e+05;1.2383e+05;26961;21748
2.2893e+05;1.9884e+05;2.7893e+05;1.0197e+05;2.9927e+05;3.2269e+05;2.6203e+05;1.2358e+05;25333;20344
2.2942e+05;2.0053e+05;2.7901e+05;99499;2.9746e+05;3.2213e+05;2.6199e+05;1.2277e+05;23765;19473
2.2871e+05;2.0255e+05;2.7898e+05;97530;2.9445e+05;3.2095e+05;2.6329e+05;1.2071e+05;22328;18066
2.2795e+05;2.0504e+05;2.7942e+05;95434;2.9215e+05;3.2069e+05;2.6305e+05;1.1997e+05;20928;17256
2.2831e+05;2.0606e+05;2.7825e+05;93682;2.9077e+05;3.1746e+05;2.6218e+05;1.1906e+05;19872;16468
2.2736e+05;2.0711e+05;2.7742e+05;90959;2.8797e+05;3.1702e+05;2.6213e+05;1.1892e+05;18747;15630
2.2566e+05;2.0713e+05;2.7643e+05;89474;2.8452e+05;3.1493e+05;2.6193e+05;1.1803e+05;17873;14866
2.2516e+05;2.0714e+05;2.7497e+05;87986;2.8221e+05;3.1285e+05;2.5904e+05;1.1604e+05;17092;14111
2.2262e+05;2.06e+05;2.7192e+05;86078;2.7835e+05;3.0933e+05;2.5822e+05;1.1481e+05;16159;13533
2.2114e+05;2.0542e+05;2.6998e+05;83535;2.7405e+05;3.058e+05;2.5589e+05;1.1476e+05;15222;12986
2.1783e+05;2.0346e+05;2.6668e+05;81718;2.6966e+05;3.0265e+05;2.5277e+05;1.1191e+05;14575;12440
2.1469e+05;2.0108e+05;2.6308e+05;79334;2.6666e+05;2.9692e+05;2.4972e+05;1.1115e+05;13878;11864
2.1242e+05;1.9901e+05;2.5954e+05;76820;2.613e+05;2.9273e+05;2.4651e+05;1.0968e+05;13326;11171
2.0845e+05;1.9647e+05;2.5468e+05;74436;2.5657e+05;2.8902e+05;2.4208e+05;1.0821e+05;12592;10735
2.0477e+05;1.9346e+05;2.4966e+05;71732;2.5057e+05;2.8396e+05;2.3788e+05;1.0599e+05;12249;10188
1.9946e+05;1.9089e+05;2.4455e+05;69143;2.466e+05;2.7994e+05;2.3318e+05;1.047e+05;11711;10192
1.9501e+05;1.867e+05;2.3979e+05;67047;2.4034e+05;2.7428e+05;2.2859e+05;1.0117e+05;11434;9578
1.9066e+05;1.8374e+05;2.3351e+05;64430;2.331e+05;2.6917e+05;2.2382e+05;1.0052e+05;10723;9181
1.857e+05;1.8009e+05;2.2806e+05;62604;2.2859e+05;2.6302e+05;2.1775e+05;98254;10400;8785
1.8082e+05;1.7621e+05;2.2205e+05;60293;2.2189e+05;2.5769e+05;2.1255e+05;95172;9884;8634
1.7574e+05;1.7193e+05;2.1576e+05;58988;2.1626e+05;2.5415e+05;2.0725e+05;93023;9476;8088
1.7139e+05;1.6793e+05;2.094e+05;57710;2.1088e+05;2.4829e+05;2.0049e+05;91670;9289;7853
1.6643e+05;1.6446e+05;2.0357e+05;56073;2.0557e+05;2.4317e+05;1.9457e+05;88926;9166;7726
1.6066e+05;1.6053e+05;1.9684e+05;54822;2.0002e+05;2.3889e+05;1.8991e+05;86588;8845;7439
1.5647e+05;1.5682e+05;1.9091e+05;53648;1.949e+05;2.3436e+05;1.8292e+05;84433;8487;7020
1.5235e+05;1.5367e+05;1.8588e+05;52107;1.9027e+05;2.2814e+05;1.7877e+05;81897;8287;6817
1.481e+05;1.4892e+05;1.795e+05;51398;1.8402e+05;2.2387e+05;1.7423e+05;79188;7968;6580
1.4277e+05;1.4513e+05;1.7487e+05;49995;1.7915e+05;2.184e+05;1.693e+05;77819;7695;6357
1.3878e+05;1.4106e+05;1.697e+05;48524;1.7486e+05;2.1311e+05;1.6338e+05;75041;7421;6210
1.3456e+05;1.3778e+05;1.6428e+05;47094;1.692e+05;2.0881e+05;1.5876e+05;73117;7223;5964
1.3078e+05;1.3447e+05;1.6012e+05;45852;1.6475e+05;2.0388e+05;1.5357e+05;71069;7182;5860
1.2694e+05;1.3001e+05;1.5527e+05;44903;1.603e+05;1.9776e+05;1.4995e+05;68973;6862;5808
1.2338e+05;1.2689e+05;1.5038e+05;43512;1.5578e+05;1.9372e+05;1.4469e+05;67138;6557;5397
1.1968e+05;1.2316e+05;1.4596e+05;42182;1.5194e+05;1.8901e+05;1.4154e+05;65977;6240;5310
1.1626e+05;1.206e+05;1.4199e+05;41499;1.4671e+05;1.8422e+05;1.3776e+05;63415;6356;5027
1.1249e+05;1.1661e+05;1.377e+05;39903;1.424e+05;1.7819e+05;1.3304e+05;61425;6072;4911
1.09e+05;1.1354e+05;1.3415e+05;38973;1.3907e+05;1.7327e+05;1.2961e+05;60053;5845;4810
1.0685e+05;1.1059e+05;1.3038e+05;37925;1.3525e+05;1.6884e+05;1.2625e+05;57646;5773;4722
1.0314e+05;1.0756e+05;1.2642e+05;36785;1.3047e+05;1.6398e+05;1.2233e+05;56583;5470;4634
1.0105e+05;1.0399e+05;1.2305e+05;35746;1.278e+05;1.5966e+05;1.2017e+05;54493;5293;4464
97627;1.0145e+05;1.1923e+05;34810;1.2413e+05;1.5486e+05;1.159e+05;52657;5187;4360
95010;98719;1.1708e+05;34150;1.2048e+05;1.5157e+05;1.1325e+05;51765;5115;4131
92633;95941;1.1334e+05;32915;1.1653e+05;1.4677e+05;1.1066e+05;49357;4930;4144
90675;93617;1.1046e+05;31668;1.1363e+05;1.4269e+05;1.0774e+05;48702;4776;3868
87927;91241;1.0782e+05;31114;1.1149e+05;1.3969e+05;1.0422e+05;47257;4610;3903
85462;88790;1.0478e+05;30442;1.0764e+05;1.3554e+05;1.0244e+05;46172;4444;3735
82783;86116;1.0253e+05;29808;1.0552e+05;1.3178e+05;1.0005e+05;44518;4465;3664
81081;83947;99208;28764;1.0267e+05;1.2858e+05;97551;43118;4400;3644
79242;81755;97202;28398;99778;1.2589e+05;94391;42661;4237;3472
77455;79820;94809;27758;97070;1.2317e+05;92705;41180;4125;3384
74346;78098;92703;26855;94863;1.1981e+05;90601;40400;3999;3249
72710;75844;89915;25647;92760;1.1651e+05;88362;39219;3896;3293
71313;73674;87076;25492;90956;1.1416e+05;86474;37715;3775;3112
69307;72360;85895;24815;88208;1.1135e+05;83994;37318;3577;3127
67662;71033;83783;24381;86654;1.0916e+05;81736;36603;3644;3091
66138;69086;81410;23409;84842;1.0739e+05;80669;36111;3525;2934
64414;68071;79756;23152;82120;1.0496e+05;78271;35098;3404;2825
63261;66897;77804;22464;80942;1.03e+05;77027;34164;3367;2722
61008;65053;76157;21998;79520;1.0144e+05;75307;33458;3359;2657
60564;63196;74466;21400;77263;1.0001e+05;73473;32942;3142;2663
59138;62747;72632;20847;75877;97344;71923;32325;3167;2698
57856;61817;71181;20797;74562;95867;70573;31479;3095;2573
56154;60036;69149;20051;72877;94719;68727;30683;3059;2382
54937;58995;67890;19517;72188;92909;67465;30290;2897;2414
53941;57947;66138;18918;70359;91704;66002;29714;2801;2423
52709;56818;65186;18597;69131;90425;64347;29612;2979;2388
51853;55461;63828;18239;68097;88808;63318;29044;2718;2279
50730;55304;62727;17831;66479;87286;61632;28208;2799;2226
49996;53497;61035;17452;65578;85937;61128;27992;2683;2132
48698;52746;59525;17210;64312;84568;59452;27688;2677;2250
47538;51678;58397;16960;63021;82917;58105;27340;2553;2107
46365;50903;57127;16500;61403;81405;57076;26624;2564;1965
45652;49844;56484;16055;60463;79652;56051;26129;2444;2019
44904;49073;54984;15853;58923;78754;54640;25829;2431;1980
43817;48018;53896;15572;58614;77249;53790;24499;2432;1927
43329;47172;52899;15204;56961;76146;52896;24458;2346;1891
42114;46045;51603;14847;56243;74768;51719;23912;2272;1829
41388;45558;50943;14693;55423;73815;50849;23553;2209;1727
40604;44966;49312;14307;53864;72155;49755;23474;2196;1759
39790;43639;48840;13946;52993;70862;48775;22624;2205;1721
39132;43292;47704;13640;52390;70006;47983;22558;2142;1709
38676;42445;47192;13300;51121;68628;46785;22423;2076;1696
37699;41520;46081;13284;50137;67472;46180;21298;2115;1718
37195;40489;45169;12963;49584;66428;45328;20765;2111;1633
36094;40264;44119;12673;48947;65493;44344;21304;2023;1597
35536;39053;43307;12364;47243;63713;43867;20555;1920;1614
35075;38706;42369;12314;47140;63177;43078;20203;2043;1563
34084;37913;41472;11927;45881;61935;42282;20132;1849;1546
33933;37619;41080;11717;45294;61042;41412;19290;1846;1472
32961;36729;40435;11637;44981;59817;40711;19046;1863;1388
32386;36006;39525;11344;43860;58972;40249;18668;1824;1426
31744;35176;38776;11185;43115;57873;39592;18793;1804;1421
31298;34871;38560;10909;42785;57011;38386;18387;1704;1408
31056;34186;37615;10633;41557;56371;38397;17840;1651;1410
30136;33324;37210;10440;41155;55518;37379;17862;1656;1344
29486;33246;36094;10438;40409;54580;36636;17303;1643;1334
29155;32969;35471;10166;39902;53672;36144;16845;1608;1302
28568;32552;34991;10054;38984;53442;35789;16917;1605;1266
28246;31447;34114;9815;38479;51994;35521;16625;1567;1265
27767;31339;33796;9682;38121;51924;34615;16265;1507;1213
27263;30587;33150;9622;37304;51333;34236;16032;1544;1180
26798;30364;32759;9524;36834;50222;33289;16176;1563;1186
26275;29886;32177;9324;36265;49753;33204;15776;1467;1172
25891;29487;31466;8939;35738;49454;32228;15352;1449;1097
25825;28999;30985;8901;35143;48494;31747;15431;1397;1149
24847;28547;30455;8727;34555;47649;31159;15299;1386;1120
24571;28022;29979;8825;33847;46855;30735;14692;1375;1043
24155;27538;29765;8447;33758;46561;30253;14622;1389;1057
23757;27585;29174;8335;33101;45495;29864;14294;1349;1041
23468;26908;28733;8213;32821;45361;29550;13980;1302;1030
23125;26282;28079;8128;32361;44453;28906;14191;1322;1054
22727;26134;27855;7985;31621;43652;28238;13708;1274;1010
22227;25645;26932;7930;31132;43164;27873;13848;1338;1026
22197;25267;27081;7654;31018;42662;27785;13562;1235;1007
21605;24929;26382;7687;30518;42025;26878;13332;1210;947
21537;24724;26071;7437;29688;42035;26912;13403;1243;925
21029;24179;25711;7354;29590;41192;26477;13078;1200;955
20817;24027;25114;7218;29422;40737;26099;12576;1185;916
20638;23679;24822;6948;28715;39592;26059;12660;1126;883
20039;23384;24406;6963;28217;39665;25331;12153;1150;884
19906;22883;23977;6851;28158;39025;24778;12045;1198;899
19585;22622;23815;6570;27902;38508;24443;12063;1144;862
19278;22702;23397;6610;27370;38157;24309;12091;1118;888
18965;22386;23106;6676;27131;38110;23836;11699;1131;824
18832;22252;22742;6356;26799;37727;23487;11681;1104;877
18360;21849;22593;6296;26570;37751;23341;11449;1111;842
18096;21661;21815;6261;26324;37500;22930;11740;1076;843
17907;21713;21652;5931;26063;37374;22633;11426;1091;754
17505;21526;21758;5951;25907;37288;22277;11550;1090;782
17577;21096;20755;5686;25769;37293;21855;11428;1037;807
17148;21234;20703;5578;25352;37594;21506;11417;1007;745
17182;21121;20612;5401;25410;37050;21360;11162;1068;784
17024;20956;20084;5441;25166;36900;21076;11368;973;758
16669;20812;19596;5260;24984;36903;20651;11109;1079;696
16428;20648;19398;4981;24540;36748;20385;11085;987;709
16321;20503;19312;4989;24127;36204;20102;11026;1044;690
15994;20101;18775;4898;23946;36143;19808;10916;978;707
16160;20125;18663;4799;23646;35493;19395;10695;986;750
15453;19648;18194;4692;23347;35485;19329;10276;902;663
15333;19570;17882;4652;22994;34547;19264;10178;958;649
14986;19317;17982;4453;22874;34013;19013;10299;932;648
14860;19048;17718;4558;22528;33821;18445;9881;940;647
14687;18661;17597;4377;22140;33503;18440;10166;861;630
14345;18607;17359;4226;21985;32929;17887;9595;870;619
14131;18304;17118;4179;21737;32725;17888;9682;857;602
14028;17953;16512;3941;21510;32340;17651;9623;891;652
13911;17837;16423;4053;21338;32051;17551;9560;924;626
13826;17761;16100;3930;20845;31557;17285;9585;835;615
13503;17483;16218;3812;20656;31643;16820;9357;838;598
13237;17363;15790;3749;20601;31226;16802;9310;795;605
13173;17298;15613;3694;20050;30753;16715;9225;871;581
12957;17110;15449;3687;19832;30808;16269;8993;819;598
12807;16376;15324;3555;19594;30277;16095;8985;830;578
12606;16552;14914;3620;19518;29637;15766;8774;779;559
12289;15970;14741;3510;19392;29434;15650;8884;757;548
12264;15524;14587;3549;18768;28894;15483;8796;817;520
11985;15551;14485;3332;18612;28307;15396;8648;766;578
12145;15239;14095;3243;18356;27660;14967;8273;710;469
11862;15160;13995;3193;18196;27716;14991;8112;766;500
11591;14878;13793;3201;18077;27251;14545;8091;726;567
11472;14805;13872;3163;17747;27014;14595;7996;684;539
11232;14477;13423;3029;17575;26576;14237;8043;776;495
11123;14345;13177;2964;16938;26080;14035;8057;694;510
10945;13988;13237;3028;16763;25074;14046;7654;724;492
10867;13692;12973;2969;16786;25113;13994;7476;710;450
10707;13506;12695;2863;16303;25015;13730;7535;682;489
10543;13338;12523;2748;16212;24698;13330;7398;663;468
10375;13160;12319;2817;16193;24189;13413;7484;642;463
10169;13048;12316;2656;15833;24051;13053;7385;616;439
10223;12983;12253;2695;15527;23615;12878;7335;674;449
10152;12905;11983;2697;15392;23427;12976;7235;662;444
9950;12563;12031;2626;15200;23176;12682;7052;593;456
9658;12370;11786;2533;14850;22748;12757;6917;650;439
9517;12029;11429;2542;14838;22195;12519;7217;637;437
9345;11909;11356;2593;14617;21738;12213;6916;573;411
9509;11717;11193;2593;14497;21724;12128;6668;602;401
9161;11677;11019;2476;14108;21672;11933;6631;606;445
9086;11431;11040;2467;13879;21065;12029;6562;548;461
8845;11284;10675;2312;13784;20602;11705;6608;552;396
8925;11057;10865;2362;13576;20466;11704;6291;580;414
8668;11057;10564;2315;13596;20094;11614;6237;550;422
8676;10789;10421;2303;13260;19866;11538;6094;570;359
8450;10693;10498;2236;13271;19731;11226;6186;570;386
8355;10544;10198;2330;13052;19560;11200;6235;540;413
8262;10376;10225;2350;12735;19034;10993;5985;550;374
8333;10270;9855;2253;12675;18806;10775;5852;481;378
8299;10078;9793;2209;12317;18754;10773;5691;513;382
